iso3c,year,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp
LKA,1984,0,0,,,0,,314,,717,2998,-2084,-33.4
LKA,1985,0,0,,,1,,320,,759,3545,-2653,-43
LKA,1986,0,0,,,2,,361,,822,4087,-3271,-49.4
LKA,1987,0,0,,,4,,412,,895,4754,-3988,-57.9
LKA,1988,0,0,,,6,,467,,931,5210,-4518,-62.8
LKA,1989,0,0,,,7,,443,,1037,5183,-4337,-60
LKA,1990,0,0,,,8,,540,,1269,5783,-4623,-55.9
LKA,1991,0,0,,,13,,587,,1183,6489,-5196,-57.4
LKA,1992,0,0,,,14,,724,,1286,6832,-5330,-54.6
LKA,1993,0,0,,,21,,916,,1178,7602,-5690,-54.5
LKA,1994,0,0,,,30,,1089,,1380,8298,-5931,-49.3
LKA,1995,0,0,,,31,,1152,,1608,8694,-6119,-47.9
LKA,1996,0,0,,,30,,1363,,1525,8486,-6332,-45.1
LKA,1997,0,233,,,27,,1806,,2031,8197,-6154,-39.4
LKA,1998,0,169,,,28,,1857,,1617,8749,-7151,-44.4
LKA,1999,0,153,,,27,,1958,,1621,9088,-7915,-48.9
LKA,2000,0,86,,,25,,2004,,1724,9031,-8333,-49.2
LKA,2001,0,188,,,25,,2104,,1710,8372,-7642,-47
LKA,2002,0,183,,,37,,2388,,1488,9333,-8747,-51.1
LKA,2003,0,109,,,67,,2677,,1707,10735,-9483,-50.2
LKA,2004,0,247,,,76,,2949,,2397,11346,-9938,-48.1
LKA,2005,0,259,,,110,,3419,,3058,11354,-9215,-37.7
LKA,2006,0,533,,,145,,4246,,2492,11981,-11398,-40.3
LKA,2007,0,702,,,206,,5309,,2453,13989,-13962,-43.1
LKA,2008,0,320,,,265,,6779,,2019,15107,-17453,-42.9
LKA,2009,0,644,,,276,,6805,,2649,18662,-18570,-44.2
LKA,2010,0,1334,,,325,,7844,,2830,21438,-20751,-41.9
LKA,2011,0,1017,,,381,,8761,,2052,26112,-27209,-46
KNA,1970,,,,,,,,,,,,
KNA,1971,,,,,,,,,,,,
KNA,1972,,,,,,,,,,,,
KNA,1973,,,,,,,,,,,,
KNA,1974,,,,,,,,,,,,
KNA,1975,,,,,,,,,,,,
KNA,1976,,,,,,,,,,,,
KNA,1977,,,,,,,,,,,,
KNA,1978,,,,,,,,,,,,
KNA,1979,0,0,,,0,,0,,22,,,
KNA,1980,0,0,,,0,,1,,33,24,,
KNA,1981,0,0,,,0,,2,,15,26,,
KNA,1982,0,0,,,0,,4,,12,22,,
KNA,1983,0,0,,,0,,18,,25,36,-26,-32.9
KNA,1984,0,0,,,0,,24,,21,33,-30,-32.7
KNA,1985,0,0,,,0,,32,,27,40,-37,-36.9
KNA,1986,0,0,,,0,,41,,27,39,-42,-35.6
KNA,1987,0,0,,,0,,57,,48,58,-57,-41.9
KNA,1988,0,0,,,0,,71,,43,62,-79,-48.8
KNA,1989,0,0,,,0,,111,,31,60,-123,-68.7
KNA,1990,0,0,,,0,,160,,33,67,-178,-88.4
KNA,1991,0,0,,,0,,182,,34,76,-207,-103.7
KNA,1992,0,0,,,0,,194,,46,103,-225,-101.8
KNA,1993,0,0,,,0,,208,,60,129,-248,-102.8
KNA,1994,0,0,,,0,,223,,73,149,-267,-99.2
KNA,1995,0,0,,,0,,244,,77,165,-299,-103
KNA,1996,0,0,,,0,,279,,89,160,-318,-102.7
KNA,1997,0,0,,,0,,299,,122,223,-364,-104.4
KNA,1998,0,0,,,0,,330,,123,238,-398,-109.6
KNA,1999,0,0,,,0,,388,,113,275,-501,-129.9
KNA,2000,0,0,,,0,,484,,149,303,-594,-142.7
KNA,2001,0,0,,,0,,573,,166,367,-718,-157.6
KNA,2002,0,1,,,0,,652,,222,453,-819,-171.4
KNA,2003,0,1,,,0,,728,,258,529,-935,-202.7
KNA,2004,0,1,,,0,,784,,245,593,-1055,-212
KNA,2005,0,6,,,0,,877,,314,608,-1105,-206
KNA,2006,0,3,,,0,,987,,340,625,-1187,-188.6
KNA,2007,0,15,,,0,,1122,,407,638,-1272,-184.5
KNA,2008,0,0,,,0,,1385,,484,735,-1526,-206.1
KNA,2009,0,0,,,0,,1497,,622,948,-1687,-245
KNA,2010,0,0,,,0,,1569,,669,1019,-1751,-260.1
KNA,2011,0,0,,,0,,1626,,706,1077,-1753,-244
LCA,1970,,,,,,,,,,,,
LCA,1971,,,,,,,,,,,,
LCA,1972,,,,,,,,,,,,
LCA,1973,,,,,,,,,,,,
LCA,1974,,,,,,,,,,,,
LCA,1975,,,,,,,,,,,,
LCA,1976,0,0,,,0,,3,,5,9,-2,-2.2
LCA,1977,0,0,,,0,,16,,5,9,-15,-17.6
LCA,1978,0,0,,,0,,37,,6,14,-38,-37.9
LCA,1979,0,0,,,0,,63,,7,17,-64,-52.3
LCA,1980,0,0,,,0,,93,,10,20,-95,-66.1
LCA,1981,0,0,,,0,,132,,7,30,-147,-89.6
LCA,1982,0,0,,,0,,158,,9,32,-174,-112.2
LCA,1983,0,0,,,0,,168,,28,33,-165,-99.1
LCA,1984,0,0,,,0,,180,,17,35,-186,-87.8
LCA,1985,0,0,,,0,,197,,22,41,-203,-84.8
LCA,1986,0,0,,,0,,212,,31,51,-206,-70.9
LCA,1987,0,0,,,0,,227,,45,58,-209,-65.6
LCA,1988,0,0,,,0,,243,,56,69,-223,-61.4
LCA,1989,0,0,,,0,,270,,54,83,-261,-63.4
LCA,1990,0,0,,,0,,315,,59,100,-311,-69.4
LCA,1991,0,0,,,0,,372,,57,108,-375,-75.1
LCA,1992,0,0,,,0,,413,,58,131,-430,-77.9
LCA,1993,0,0,,,0,,447,,45,151,-493,-89
LCA,1994,0,0,,,0,,480,,38,162,-546,-94.9
LCA,1995,0,0,,,0,,513,,46,174,-578,-94
LCA,1996,0,0,,,0,,531,,73,207,-609,-96.1
LCA,1997,0,0,,,0,,579,,71,241,-688,-106.7
LCA,1998,0,0,,,0,,662,,83,250,-759,-107.2
LCA,1999,0,0,,,0,,745,,71,268,-868,-116.4
LCA,2000,0,0,,,0,,799,,74,290,-936,-122.9
LCA,2001,0,0,,,0,,858,,105,337,-1000,-141.7
LCA,2002,0,0,,,0,,910,,152,452,-1116,-155.1
LCA,2003,0,0,,,0,,1016,,222,473,-1161,-149
LCA,2004,0,0,,,0,,1093,,476,542,-1027,-120.9
LCA,2005,0,0,,,0,,1171,,439,665,-1280,-141.5
LCA,2006,0,0,,,0,,1405,,545,797,-1523,-150.7
LCA,2007,0,0,,,0,,1677,,684,957,-1797,-159.7
LCA,2008,0,0,,,0,,1899,,636,971,-2092,-179.5
LCA,2009,0,0,,,0,,2017,,745,1017,-2114,-181.2
LCA,2010,0,0,,,0,,2147,,591,1003,-2354,-196.2
LCA,2011,0,0,,,16,,2275,,500,1097,-2643,-218.3
VCT,1970,,,,,,,,,,,,
VCT,1971,,,,,,,,,,,,
VCT,1972,,,,,,,,,,,,
VCT,1973,,,,,,,,,,,,
VCT,1974,,,,,,,,,,,,
VCT,1975,,,,,,,,,,,,
VCT,1976,0,0,,,0,,0,,8,10,2,5.9
VCT,1977,0,0,,,0,,0,,8,17,-4,-9.8
VCT,1978,0,0,,,0,,0,,9,17,-3,-5.4
VCT,1979,0,0,,,0,,1,,7,22,-7,-10.9
VCT,1980,0,0,,,0,,2,,9,28,-14,-19.9
VCT,1981,0,0,,,0,,2,,11,32,-14,-15.5
VCT,1982,0,0,,,0,,4,,11,36,-24,-23.8
VCT,1983,0,0,,,0,,6,,10,36,-26,-24.2
VCT,1984,0,0,,,0,,7,,5,33,-23,-18.4
VCT,1985,0,0,,,0,,9,,13,39,-22,-16
VCT,1986,0,0,,,0,,16,,20,48,-19,-12.2
VCT,1987,0,0,,,0,,21,,24,55,-32,-19.1
VCT,1988,0,0,,,0,,30,,34,60,-34,-17.3
VCT,1989,0,0,,,0,,41,,37,70,-51,-24.6
VCT,1990,0,0,,,0,,49,,48,81,-55,-23.5
VCT,1991,0,0,,,0,,58,,44,87,-78,-31.6
VCT,1992,0,0,,,0,,72,,42,102,-98,-36.1
VCT,1993,0,0,,,0,,103,,43,107,-136,-48.7
VCT,1994,0,0,,,0,,150,,50,117,-186,-66.2
VCT,1995,0,0,,,0,,180,,46,124,-229,-73.7
VCT,1996,0,0,,,0,,223,,45,125,-273,-83.5
VCT,1997,0,0,,,0,,316,,48,120,-357,-104.2
VCT,1998,0,0,,,0,,405,,53,136,-449,-121.2
VCT,1999,0,0,,,0,,461,,90,228,-557,-144.2
VCT,2000,0,0,,,0,,499,,106,235,-573,-144.6
VCT,2001,0,0,,,0,,520,,105,266,-619,-144
VCT,2002,0,0,,,0,,554,,116,263,-648,-140.2
VCT,2003,0,0,,,0,,609,,144,307,-721,-149.7
VCT,2004,0,0,,,0,,675,,162,340,-778,-149.1
VCT,2005,0,0,,,0,,715,,185,375,-836,-151.8
VCT,2006,0,0,,,0,,824,,190,396,-951,-155.7
VCT,2007,0,0,,,0,,944,,210,396,-1043,-152.4
VCT,2008,0,0,,,0,,1183,,218,416,-1298,-186.6
VCT,2009,0,0,,,0,,1285,,195,436,-1439,-213.4
VCT,2010,0,0,,,0,,1406,,196,509,-1606,-235.8
VCT,2011,0,0,,,0,,1532,,182,529,-1789,-258.8
SDN,1970,0,0,,,0,,34,,48,385,-349,-146
SDN,1971,0,0,,,0,,34,,56,396,-346,-135.8
SDN,1972,0,0,,,0,,35,,68,452,-383,-126.7
SDN,1973,0,0,,,0,,35,,86,564,-452,-139.6
SDN,1974,0,0,,,0,,34,,102,1136,-944,-205.3
SDN,1975,0,0,,,0,,35,,119,1599,-1478,-243.6
SDN,1976,0,0,,,0,,41,,171,2087,-1933,-27.2
SDN,1977,0,0,,,0,,49,,265,2621,-2382,-28.8
SDN,1978,0,0,,,0,,55,,282,3159,-2904,-33.7
SDN,1979,0,0,,,0,,52,,535,4078,-3528,-38.1
SDN,1980,0,0,,,0,,61,,669,5177,-4520,-45.7
SDN,1981,0,0,,,0,,81,,795,6194,-5463,-76.8
SDN,1982,0,0,,,0,,97,,761,7169,-6485,-125.5
SDN,1983,0,0,,,0,,104,,851,7506,-6742,-95.5
SDN,1984,0,0,,,0,,113,,973,8480,-7603,-87.4
SDN,1985,0,0,,,0,,110,,1107,8955,-7946,-131.6
SDN,1986,0,0,,,0,,102,,1079,9631,-8595,-106.7
SDN,1987,0,0,,,0,,113,,1084,11249,-10266,-78.8
SDN,1988,0,0,,,0,,115,,1201,11531,-10433,-100.3
SDN,1989,0,0,,,0,,119,,1407,13359,-12055,-65.7
SDN,1990,0,0,,,0,,88,,1613,14762,-13225,-541
SDN,1991,0,0,,,0,,87,,1545,15227,-13761,-500
SDN,1992,0,0,,,0,,87,,1304,15450,-14206,-420.9
SDN,1993,0,0,,,0,,87,,1034,15837,-14852,-260
SDN,1994,0,0,,,0,,186,,876,16918,-16150,-248.8
SDN,1995,0,0,,,0,,198,,752,17603,-16886,-231.7
SDN,1996,0,0,,,0,,149,,750,17868,-17160,-188.1
SDN,1997,0,0,,,0,,261,,958,17601,-16823,-143.3
SDN,1998,0,36,,,0,,575,,772,18192,-17941,-158.6
SDN,1999,0,72,,,0,,969,,662,18761,-18951,-177.5
SDN,2000,0,108,,,0,,1358,,970,20468,-20825,-169.9
SDN,2001,0,143,,,0,,1946,,718,21340,-22661,-171.9
SDN,2002,0,2,,,0,,2810,,880,23847,-25530,-172.5
SDN,2003,20,8,0,0,0,,4322,,1279,26842,-29343,-166.3
SDN,2004,32,35,0,0,0,,6168,,2192,27846,-30486,-142.1
SDN,2005,39,36,0,0,0,,10147,,6091,29404,-31589,-119.1
SDN,2006,64,104,0,0,0,,17237,,6972,32982,-41628,-116.2
SDN,2007,74,381,0,0,0,,21907,,8684,38894,-51047,-111.2
SDN,2008,107,247,0,0,0,,28359,,7044,39372,-59426,-109
SDN,2009,89,83,0,0,0,,32813,,8300,44438,-67851,-127
SDN,2010,149,174,0,0,0,,40786,,11105,47545,-76215,-116.1
SDN,2011,83,187,0,0,0,,45845,,13666,50884,-82975,-124.2
SUR,1970,,,,,,,,,,,,
SUR,1971,,,,,,,,,,,,
SUR,1972,,,,,,,,,,,,
SUR,1973,,,,,,,,,,,,
SUR,1974,,,,,,,,,,,,
SUR,1975,,,,,,,,,,,,
SUR,1976,0,0,,,0,,147,,29,8,-16,-2.1
SUR,1977,0,0,,,0,,124,,130,20,80,8.6
SUR,1978,0,0,,,0,,111,,182,43,160,14.7
SUR,1979,0,0,,,0,,84,,218,44,260,22.2
SUR,1980,0,0,,,0,,102,,264,46,306,25.6
SUR,1981,0,0,,,0,,163,,319,24,339,25.4
SUR,1982,0,0,,,0,,152,,276,21,278,20.3
SUR,1983,0,0,,,0,,234,,159,26,-41,-3.1
SUR,1984,0,0,,,0,,163,,135,75,-78,-6
SUR,1985,0,0,,,0,,184,,171,107,-96,-7.4
SUR,1986,0,0,,,0,,124,,166,140,-76,-5.7
SUR,1987,0,0,,,0,,0,,186,155,46,3.1
SUR,1988,0,0,,,0,,0,,197,99,110,6.3
SUR,1989,0,0,,,0,,116,,229,118,5,0.2
SUR,1990,0,0,,,0,,134,,257,101,43,7.9
SUR,1991,0,0,,,0,,153,,305,118,36,6
SUR,1992,0,0,,,0,,139,,317,123,73,13.2
SUR,1993,0,0,,,0,,163,,243,124,-26,-6.1
SUR,1994,0,0,,,0,,133,,297,143,61,12.5
SUR,1995,0,0,,,0,,112,,389,178,231,25
SUR,1996,0,0,,,0,,131,,439,153,251,21.8
SUR,1997,0,0,,,0,,154,,453,175,233,18.9
SUR,1998,0,0,,,0,,163,,527,235,235,15.9
SUR,1999,0,0,,,0,,187,,481,269,63,5.1
SUR,2000,0,0,,,0,,201,,424,266,20,1.6
SUR,2001,0,0,,,0,,174,,518,351,112,10.3
SUR,2002,0,0,,,0,,188,,545,372,91,6.6
SUR,2003,0,0,,,0,,232,,502,383,-7,-0.5
SUR,2004,0,0,,,0,,324,,638,384,59,3.2
SUR,2005,0,0,,,0,,441,,595,395,-116,-5.2
SUR,2006,0,0,,,0,,579,,786,395,27,1
SUR,2007,0,0,,,0,,720,,901,395,186,6.3
SUR,2008,0,0,,,0,,945,,1092,656,-36,-1
SUR,2009,0,0,,,0,,1056,,1264,785,82,2.1
SUR,2010,0,0,,,0,,1198,,1284,1050,-326,-7.5
SUR,2011,0,0,,,0,,1187,,1575,1180,149,3.5
SWZ,1970,0,0,,,0,,0,,19,51,-32,-13.3
SWZ,1971,0,0,,,0,,0,,12,48,-36,-13.7
SWZ,1972,0,0,,,0,,44,,29,45,-60,-23.1
SWZ,1973,0,0,,,0,,44,,23,51,-72,-21.3
SWZ,1974,0,0,,,0,,49,,48,50,-37,-8.5
SWZ,1975,0,0,,,0,,67,,57,46,-11,-2.4
SWZ,1976,0,0,,,0,,77,,58,56,-2,-0.4
SWZ,1977,0,0,,,0,,102,,61,84,-30,-5.5
SWZ,1978,0,0,,,0,,130,,50,204,-170,-25.1
SWZ,1979,0,0,,,0,,200,,40,252,-298,-36.9
SWZ,1980,0,0,,,9,,233,,40,286,-311,-31.9
SWZ,1981,0,0,2,0,14,,280,,65,256,-361,-36.6
SWZ,1982,0,0,1,0,11,,229,,85,296,-352,-37.7
SWZ,1983,0,0,1,0,11,,199,,78,330,-348,-34.3
SWZ,1984,0,0,1,0,16,,127,,82,275,-223,-25.5
SWZ,1985,0,2,1,0,19,,104,,99,279,-184,-29.6
SWZ,1986,0,2,1,0,21,,155,,106,307,-240,-36.3
SWZ,1987,0,4,2,0,28,,240,,168,266,-187,-21.3
SWZ,1988,0,11,2,0,40,,249,,278,323,-124,-14
SWZ,1989,0,18,2,0,56,,309,,360,325,-56,-6.3
SWZ,1990,0,16,3,0,64,,336,,399,309,19,1.7
SWZ,1991,0,16,3,0,89,,400,,441,319,-33,-2.9
SWZ,1992,1,16,3,0,122,,438,,482,323,138,10.7
SWZ,1993,1,15,3,0,150,,462,,560,357,141,10.3
SWZ,1994,1,15,7,0,214,,507,,644,341,294,20.7
SWZ,1995,3,15,14,0,235,,536,,683,444,224,13.2
SWZ,1996,4,16,12,0,228,,437,,805,456,382,23.7
SWZ,1997,7,16,12,0,216,,406,,817,439,474,27.6
SWZ,1998,9,19,11,0,280,,482,,817,443,521,33
SWZ,1999,10,22,9,0,281,,558,,1034,492,628,40.9
SWZ,2000,8,23,9,0,265,,537,,1219,495,789,52
SWZ,2001,7,21,9,0,185,,356,,1399,374,1112,84.4
SWZ,2002,6,19,8,0,257,,612,,1613,410,1112,93.4
SWZ,2003,7,19,11,0,315,,727,,1606,481,979,53.8
SWZ,2004,8,19,15,0,343,,935,,1838,506,1053,46.1
SWZ,2005,9,20,9,0,287,,786,,1750,507,977,38.7
SWZ,2006,10,25,18,0,291,,831,,1659,509,967,36.2
SWZ,2007,11,26,14,0,333,,719,,1296,659,1011,34.3
SWZ,2008,60,70,9,0,251,,516,,1105,513,1069,37.6
SWZ,2009,75,63,715,0,351,,743,,736,765,549,18.5
SWZ,2010,193,68,181,0,365,,987,,748,620,387,10.5
SWZ,2011,175,68,231,0,357,,880,,490,615,60,1.5
SWE,1970,254,354,,,570,45148,1165,1272,3950,4324,-508,-1.5
SWE,1971,298,458,,,720,49335,1395,1524,4206,4502,-238,-0.6
SWE,1972,355,502,,,909,52241,1557,1701,5137,5682,18,0
SWE,1973,291,492,,,1121,55008,1703,1860,7320,7568,1252,2.3
SWE,1974,210,501,,,1504,62076,2006,2191,9924,10039,578,1
SWE,1975,275,620,,,1632,57415,2006,2192,10684,13309,-505,-0.7
SWE,1976,299,673,,,2144,63754,2236,2443,12747,16619,-2083,-2.6
SWE,1977,280,502,,,2502,62211,2194,2397,12740,18296,-2056,-2.4
SWE,1978,307,592,,,3012,69141,2442,2668,14517,23422,-4498,-4.7
SWE,1979,324,574,,,3330,68577,2601,2841,17179,28569,-7397,-6.6
SWE,1980,399,666,,,3572,66407,2852,3116,19232,36504,-13401,-10.2
SWE,1981,373,1113,,,4398,57956,3033,2713,18472,38633,-15936,-13.3
SWE,1982,411,1645,274,,5758,53689,3427,2701,16999,40579,-18970,-18
SWE,1983,500,2250,250,,6624,49046,3375,2917,19248,44744,-19963,-20.6
SWE,1984,445,1669,222,,7342,43100,3337,3123,19022,44385,-18737,-18.6
SWE,1985,788,2758,394,,10768,51932,4333,4323,22192,53575,-21125,-20
SWE,1986,1027,4839,440,293,16131,60393,6013,6511,25664,63646,-25126,-18
SWE,1987,1026,3933,1026,-342,23940,70690,9234,8584,34884,83105,-28248,-16.6
SWE,1988,1787,5685,1137,-650,28423,65528,9907,10717,35407,92740,-34224,-17.8
SWE,1989,7548,6905,1285,3854,38221,65406,10920,13434,45447,123976,-41027,-20.2
SWE,1990,10355,6669,1755,11583,49491,69825,12461,18238,63005,183047,-61338,-25.2
SWE,1991,14830,10489,2170,18266,53531,70362,17904,28926,64382,190614,-67933,-26.5
