iso3c,year,Exports_USD_constant,Imports_USD_constant,Penn_GDP_PPP_total
AUT,2008,207370360808.208,189727585666.093,344950.5
AUT,2009,177575163275.694,167151487274.912,329728.03125
AUT,2010,200892688044.939,187158711051.024,340517.21875
AUT,2011,212816395663.281,198302649033.94,354755.40625
AUT,2012,215876045532.671,200134226659.048,368516.25
AUT,2013,217259061669.203,201523261529.087,365017.90625
AUT,2014,223532637623.66,207481537686.673,380426.65625
AUT,2015,230348467820.376,215013536894.974,387296.28125
AUT,2016,237426445332.35,222864885892.317,390228.625
AUT,2017,249349144691.787,234100345160.106,402732.9375
AUT,2018,264022475169.517,244791233795.083,
AUT,2019,,,
AZE,1950,,,
AZE,1951,,,
AZE,1952,,,
AZE,1953,,,
AZE,1954,,,
AZE,1955,,,
AZE,1956,,,
AZE,1957,,,
AZE,1958,,,
AZE,1959,,,
AZE,1960,,,
AZE,1961,,,
AZE,1962,,,
AZE,1963,,,
AZE,1964,,,
AZE,1965,,,
AZE,1966,,,
AZE,1967,,,
AZE,1968,,,
AZE,1969,,,
AZE,1970,,,
AZE,1971,,,
AZE,1972,,,
AZE,1973,,,
AZE,1974,,,
AZE,1975,,,
AZE,1976,,,
AZE,1977,,,
AZE,1978,,,
AZE,1979,,,
AZE,1980,,,
AZE,1981,,,
AZE,1982,,,
AZE,1983,,,
AZE,1984,,,
AZE,1985,,,
AZE,1986,,,
AZE,1987,,,
AZE,1988,,,
AZE,1989,,,
AZE,1990,,,65790.296875
AZE,1991,,,94945.6328125
AZE,1992,,,67606.0703125
AZE,1993,,,38593.21484375
AZE,1994,2397399006.11492,1092192287.04921,30332.8671875
AZE,1995,1706958780.28892,1287482062.91359,18870.767578125
AZE,1996,2054271947.15759,1885408062.15098,18141.298828125
AZE,1997,2654060009.48145,2414023637.86204,16998.283203125
AZE,1998,3047310714.20716,2895691812.64626,17096.537109375
AZE,1999,3457339520.36899,2298090346.3571,18163.912109375
AZE,2000,4252010237.50777,2475890783.24717,20484.0078125
AZE,2001,5402197734.27241,2732293621.72943,23096.392578125
AZE,2002,5967593439.4106,4032201456.21454,24217.123046875
AZE,2003,6013461731.84888,5772601014.22243,26180.166015625
AZE,2004,6723554061.62882,7173125915.58187,27874.6171875
AZE,2005,10014285165.7461,7851966821.09377,41893.6796875
AZE,2006,13450335467.9948,9008445197.43157,60195.1640625
AZE,2007,19844236612.7093,9968480745.85222,83530.546875
AZE,2008,21391274178.3609,11396739109.3114,94275.828125
AZE,2009,23131063672.8228,10795586745.2636,97023.4140625
AZE,2010,28728665753.0833,10940949296.1256,116944.1484375
AZE,2011,29761448341.158,14834587510.4784,149319.546875
AZE,2012,30416200113.4374,15160948297.5039,154825.21875
AZE,2013,30872443057.9639,16677043079.8426,154198.4375
AZE,2014,30533680620.3369,17365948773.8011,155797.15625
AZE,2015,,,138231.8125
AZE,2016,,,139011.921875
AZE,2017,,,142548.609375
AZE,2018,,,
AZE,2019,,,
BDI,1950,,,
BDI,1951,,,
BDI,1952,,,
BDI,1953,,,
BDI,1954,,,
BDI,1955,,,
BDI,1956,,,
BDI,1957,,,
BDI,1958,,,
BDI,1959,,,
BDI,1960,,,1868.94812011719
BDI,1961,,,1619.37731933594
BDI,1962,,,1765.5380859375
BDI,1963,,,1839.43005371094
BDI,1964,,,1854.23278808594
BDI,1965,,,1936.79162597656
BDI,1966,,,2001.314453125
BDI,1967,,,2250.95434570313
BDI,1968,,,2273.6474609375
BDI,1969,,,2188.15551757813
BDI,1970,,,2642.95922851563
BDI,1971,,,2763.37841796875
BDI,1972,,,2514.25708007813
BDI,1973,,,2723.51318359375
BDI,1974,,,2733.16723632813
BDI,1975,,,2749.21923828125
BDI,1976,,,2999.75415039063
BDI,1977,,,3396.4365234375
BDI,1978,,,3510.4248046875
BDI,1979,,,3620.45361328125
BDI,1980,,,3617.51049804688
BDI,1981,,,3945.724609375
BDI,1982,,,3929.111328125
BDI,1983,,,4025.09228515625
BDI,1984,,,4067.255859375
BDI,1985,,,4380.5048828125
BDI,1986,,,4607.5615234375
BDI,1987,,,4622.18798828125
BDI,1988,,,4991.7666015625
BDI,1989,,,4826.3505859375
BDI,1990,,,5016.7685546875
BDI,1991,,,5237.5693359375
BDI,1992,,,5148.04345703125
BDI,1993,,,4830.46044921875
BDI,1994,,,4889.08984375
BDI,1995,,,4441.3974609375
BDI,1996,,,4113.30615234375
BDI,1997,63635094.7010226,76682359.0562547,4035.21606445313
BDI,1998,53648952.8823123,106348578.962686,4464.17626953125
BDI,1999,55986135.0699109,96923931.4449022,4501.8876953125
BDI,2000,51729276.468121,109163121.400371,4337.50732421875
BDI,2001,64870614.0714101,127847484.966168,4403.9716796875
BDI,2002,62181792.2699038,149751222.556252,4621.119140625
BDI,2003,99703126.3342821,210534843.845103,4860.63330078125
BDI,2004,90035691.1902958,267655704.417188,5118.251953125
BDI,2005,105299615.115115,432828006.31978,5051.33154296875
BDI,2006,116371317.066387,557300862.932326,5340.66943359375
BDI,2007,129649045.769335,542240309.562049,5501.0986328125
BDI,2008,209754838.710767,662798658.622118,5885.56689453125
BDI,2009,135087050.121856,538721094.78914,5978.27685546875
BDI,2010,197117152.22357,605576379.83331,6412.33642578125
BDI,2011,194041044.100773,666941130.821009,7030.0693359375
BDI,2012,269458290.114628,747370498.115198,7361.4912109375
BDI,2013,215065793.842876,839575971.656866,8171.310546875
BDI,2014,184920371.399886,791845092.202335,8430.6298828125
BDI,2015,162907895.91909,1271446913.49774,8103.19287109375
BDI,2016,200745969.998559,1038459567.42169,8454.5048828125
BDI,2017,314536279.4253,1294640496.64692,8687.171875
BDI,2018,385810709.199856,1351844596.369,
BDI,2019,,,
BEL,1950,,,61648.59765625
BEL,1951,,,64239.328125
BEL,1952,,,65680.7109375
BEL,1953,,,67756.6328125
BEL,1954,,,70911.90625
BEL,1955,,,74050.2734375
BEL,1956,,,76303.8984375
BEL,1957,,,77575.7265625
BEL,1958,,,76507.9765625
BEL,1959,,,78842.8515625
BEL,1960,,,82932.578125
BEL,1961,,,87487.5234375
BEL,1962,,,92209.1328125
BEL,1963,,,95764.5390625
BEL,1964,,,102483.0390625
BEL,1965,,,106055.21875
BEL,1966,,,108980.828125
BEL,1967,,,113119.4375
BEL,1968,,,117891.53125
BEL,1969,,,125219.546875
BEL,1970,65789651840.9337,66646462379.4068,132609.46875
BEL,1971,68753390494.1085,69075433299.8791,137773.546875
BEL,1972,76355082873.2932,75685315637.1831,146111.109375
BEL,1973,87138913042.8225,89752572561.4947,156413.515625
BEL,1974,90367832752.9205,93716435459.8296,163766.984375
BEL,1975,82880504259.3505,85204741758.9762,162033.96875
BEL,1976,93544752796.7363,95757785942.0197,172697.71875
BEL,1977,95546548679.9718,100326317668.519,175324.9375
BEL,1978,97730361739.5363,103003333382.054,182147.3125
BEL,1979,104567746358.834,112228201842.724,187893.609375
BEL,1980,104410522907.251,110072306067.78,201185.171875
BEL,1981,107951602250.5,107942182109.127,191550.390625
BEL,1982,110951378042.205,109404524070.485,185380.46875
BEL,1983,113865620326.185,108056407922.931,179820.90625
BEL,1984,121234926841.501,114963934417.253,179625.625
BEL,1985,121638155355.408,115432134931.676,170603.296875
BEL,1986,124967845280.806,120729202259.068,182809.828125
BEL,1987,131173898477.124,128881916089.113,193082.515625
BEL,1988,143809613543.403,142311613544.579,208524.03125
BEL,1989,155532565865.254,156106582702.638,213714.21875
BEL,1990,162646494257.621,163706995628.796,223369.015625
BEL,1991,167615980139.574,168387745493.423,226749.625
BEL,1992,173762160098.564,175320376550.9,235147.71875
BEL,1993,172993582083.811,174687740967.746,236832.765625
BEL,1994,187399836949.996,187405723440.394,242840.1875
BEL,1995,196754738216.072,196123290455.904,252821.453125
BEL,1996,206543561158.459,207016185000.345,252773.28125
BEL,1997,226145708926.18,223996285319.62,264644.25
BEL,1998,235503119133.756,235326341275.218,266385.65625
BEL,1999,246923305664.784,243264570006.621,279236.71875
BEL,2000,277534239237.829,274926682944.508,297748.46875
BEL,2001,278589359589.843,272849683936.335,298593.65625
BEL,2002,288196150218.613,275730910747.969,307108.3125
BEL,2003,292851507978.441,279755136518.402,319860.90625
BEL,2004,310988930617.98,297398374300.439,328334.8125
BEL,2005,328127805315.869,316510906569.401,366030.21875
BEL,2006,346833132854.906,332785426570.463,355959.84375
BEL,2007,365687139359.047,351352632454.222,365817.90625
BEL,2008,372297388188.097,364721617462.8,399278.21875
BEL,2009,330319761723.755,325116902893.252,386113.875
BEL,2010,364802121084.452,356614131768.442,417618.59375
BEL,2011,381697131491.863,376673782787.556,424467.90625
BEL,2012,379838836851.221,374131970204.825,433764.15625
BEL,2013,381178358640.368,373331858072.195,430484.5
BEL,2014,400987297168.873,393970661146.16,428196.90625
BEL,2015,415910739832.806,409389378843.65,417381.40625
BEL,2016,443043945412.769,440213824152.567,422195.96875
BEL,2017,466457098094.489,459612524159.048,438210.84375
BEL,2018,472079831243.319,469211040226.911,
BEL,2019,,,
BEN,1950,,,
BEN,1951,,,
BEN,1952,,,
BEN,1953,,,
BEN,1954,,,
BEN,1955,,,
BEN,1956,,,
BEN,1957,,,
BEN,1958,,,
BEN,1959,,,3389.240234375
BEN,1960,72138548.1484567,184620905.013054,3693.7607421875
BEN,1961,56485746.9493926,149509210.333014,3740.8486328125
BEN,1962,41513615.0684856,156304161.861626,3642.07080078125
BEN,1963,45597051.2406742,194814016.273792,3850.07836914063
BEN,1964,68055125.4639262,212936352.387929,4068.6376953125
BEN,1965,100724805.888245,270699420.131384,4408.37646484375
BEN,1966,110933687.117277,347718502.097763,4532.5419921875
BEN,1967,122503355.151369,433798417.951319,4712.81201171875
BEN,1968,137475969.564873,457582623.087161,5085.09521484375
BEN,1969,192602614.038652,497224316.516079,5289.07275390625
BEN,1970,218463840.21183,538001610.302413,5815.3212890625
BEN,1971,279714969.328174,643673108.111246,5945.73388671875
BEN,1972,292784364.952143,694635905.583947,6215.35107421875
BEN,1973,272263638.874607,685907337.089714,6661.97412109375
BEN,1974,269759381.667996,694354241.654547,7246.0869140625
BEN,1975,271531031.142977,736584039.987875,6177.48095703125
BEN,1976,261819803.571051,688086239.964829,6634.134765625
BEN,1977,280325484.918002,753574662.881316,6863.29248046875
BEN,1978,307440612.623892,796662787.384787,6664.52490234375
BEN,1979,417801778.884308,1015620738.24472,6988.880859375
BEN,1980,463115470.008141,1198128181.92204,7508.22021484375
BEN,1981,505684544.323024,1311260635.71144,9484.400390625
BEN,1982,374690316.536111,1005787335.21102,6869.10302734375
BEN,1983,271805173.375666,743886481.554442,6722.39013671875
BEN,1984,372921528.072475,744766837.469491,7133.4140625
BEN,1985,476101399.585201,878578380.118674,7867.98779296875
BEN,1986,369503533.187318,759842497.871966,6915.55419921875
BEN,1987,346508436.925777,696559228.689172,6420.3173828125
BEN,1988,283428815.529426,719414419.918312,6653.30712890625
BEN,1989,288969574.094315,553649878.338087,6039.68212890625
BEN,1990,505529934.832734,749478455.817792,6240.15087890625
BEN,1991,592956128.625748,946242448.332653,6604.0869140625
BEN,1992,717347106.415478,1128755018.19926,6860.099609375
BEN,1993,814163485.937299,1222873967.28682,7080.28076171875
BEN,1994,834106178.193983,1077248552.74617,6658.806640625
BEN,1995,819445456.573012,1136563098.55661,7093.82958984375
BEN,1996,796644294.464328,1017647586.29472,7486.6572265625
BEN,1997,872030201.181601,1134017839.7503,8285.9619140625
BEN,1998,968699289.662945,1246035586.90391,8673.1435546875
BEN,1999,1102267233.7704,1453021622.80771,9510.6728515625
BEN,2000,965762831.613606,1296355368.96096,10662.9091796875
BEN,2001,1003202710.22901,1455336887.64288,11429.8486328125
BEN,2002,1108778517.00787,1423694934.89551,12619.134765625
BEN,2003,1122963812.63234,1498169287.09359,13444.646484375
BEN,2004,1066920267.62418,1421379670.06033,14373.7958984375
BEN,2005,1181797907.59941,1391281227.20308,15100.6533203125
BEN,2006,1180170086.79004,1489101166.48916,15521.466796875
BEN,2007,1502711152.87434,1944050706.60078,16501.349609375
BEN,2008,1672004517.04836,2055376357.42538,17027.75390625
BEN,2009,1571079626.86769,2141812911.27186,17087.68359375
BEN,2010,1659679588.06316,2292112186.82188,17662.548828125
BEN,2011,1499222965.4257,2158212703.85434,17931.328125
BEN,2012,1860366639.27495,2423117588.74545,19245.818359375
BEN,2013,2246160171.09459,3148953114.57238,20395.185546875
BEN,2014,2803339979.55743,3656767868.42046,22431.234375
BEN,2015,2521494433.70728,3349802339.02369,22697.857421875
BEN,2016,2891824481.28326,3548157948.19435,22203.974609375
BEN,2017,3130066870.5801,3930740873.916,23624.693359375
BEN,2018,3573979934.2614,3753514435.87973,
BEN,2019,,,
BFA,1950,,,
BFA,1951,,,
BFA,1952,,,
BFA,1953,,,
BFA,1954,,,
BFA,1955,,,
BFA,1956,,,
BFA,1957,,,
BFA,1958,,,
BFA,1959,,,3767.03100585938
BFA,1960,,,3737.70263671875
BFA,1961,,,3532.34375
BFA,1962,,,3781.73046875
BFA,1963,,,3669.96728515625
BFA,1964,,,3802.57885742188
BFA,1965,128740657.996674,362695322.998828,3802.17529296875
BFA,1966,133036319.877888,369894689.384763,3826.36938476563
BFA,1967,133036319.877888,441959611.375484,4175.77587890625
BFA,1968,171655793.632241,504405155.377741,4326.40771484375
BFA,1969,163069247.418912,533235089.28363,4445.849609375
BFA,1970,184533705.176057,470785276.227137,4336.326171875
BFA,1971,186886573.576444,562155367.801404,4315.4375
BFA,1972,251327547.398997,600593678.864095,5103.4853515625
BFA,1973,231997571.669996,624612323.005679,4881.8916015625
BFA,1974,249176388.460336,641432914.297205,5364.091796875
BFA,1975,244883115.008623,759153656.214935,5298.28564453125
BFA,1976,225552192.465037,691890090.670946,5301.71923828125
BFA,1977,236292767.044899,872063026.695137,5802.21728515625
BFA,1978,345002258.582736,874463868.891273,6374.9375
BFA,1979,427901698.08964,882332261.464829,6740.22802734375
BFA,1980,385593088.977989,971218184.8669,6696.185546875
BFA,1981,436330291.545983,1041714616.747,7097.6259765625
BFA,1982,375447169.164548,1018214191.44573,7150.44091796875
BFA,1983,294270285.233043,887676013.528407,6665.84814453125
BFA,1984,334856847.716639,826754710.789397,6471.34228515625
BFA,1985,331231453.269709,1031916109.59349,7190.4306640625
BFA,1986,347974783.313358,1095492171.8118,7724.9873046875
BFA,1987,436466309.535081,1065369542.97928,7580.65869140625
BFA,1988,422500777.172833,1092040606.88786,8037.69091796875
BFA,1989,346001589.631335,960854870.313398,8135.72998046875
BFA,1990,439096443.131965,1014363895.60341,8091.0244140625
BFA,1991,437282163.168524,1005630067.02666,8682.005859375
BFA,1992,381009576.485628,884683847.192923,8669.662109375
BFA,1993,407139081.134734,939972344.314682,8956.0986328125
BFA,1994,562665208.931819,803322752.19918,8549.052734375
BFA,1995,562102933.567926,901109894.19548,9370.7158203125
BFA,1996,456936623.365944,1005275584.70512,10428.5263671875
BFA,1997,489289036.847249,1016282188.61098,11441.44921875
BFA,1998,663868256.456035,1237800265.04213,12281.087890625
BFA,1999,609608493.028256,1123853553.46523,13042.8271484375
BFA,2000,602742025.973319,1142871415.94916,13610.3798828125
BFA,2001,549080112.466132,1069998949.48739,14053.7080078125
BFA,2002,547600507.994698,1072427926.85541,14682.654296875
BFA,2003,547308550.954848,1185064414.82912,15380.591796875
BFA,2004,689049162.962905,1419832215.60018,16196.662109375
BFA,2005,708674433.391183,1565642547.47835,17645.380859375
BFA,2006,892779356.468573,1578702908.44751,18474.0078125
BFA,2007,922492247.568437,1625961052.99475,18504.712890625
BFA,2008,996493885.228989,1944026932.15759,19080.71484375
BFA,2009,1189856568.42353,2122569802.72601,19134.404296875
BFA,2010,1726555038.89743,2661670136.10565,20711.501953125
BFA,2011,2175591171.5485,3270285949.36433,21642.064453125
BFA,2012,2266752784.5962,4064748424.80281,24128.251953125
BFA,2013,2675740109.56213,4621774822.07078,25271.533203125
BFA,2014,2894697537.9781,4219887459.1758,26150.83984375
BFA,2015,2934708051.08491,4584483676.03035,27538.05078125
BFA,2016,3223553807.14538,4763558510.34065,29079.8984375
BFA,2017,4136339598.68238,5208426771.4212,31255.58984375
BFA,2018,4470344663.49846,5563274654.03397,
BFA,2019,,,
BGD,1950,,,
BGD,1951,,,
BGD,1952,,,
BGD,1953,,,
BGD,1954,,,
BGD,1955,,,
BGD,1956,,,
BGD,1957,,,
BGD,1958,,,
BGD,1959,,,70041.4765625
BGD,1960,656651572.212628,4746385072.17766,75382.9765625
BGD,1961,581129381.122766,6280125935.15616,74867.203125
BGD,1962,701984206.445459,6231747958.92156,79339.390625
BGD,1963,735894317.947648,7287849059.25561,84604.7734375
BGD,1964,763435958.641439,8476969747.66221,84090.3515625
BGD,1965,723814611.656582,8442754440.85936,82672.9609375
BGD,1966,827554946.963018,8785467500.71104,83464.1875
BGD,1967,730183024.947973,10264660381.798,80565.2109375
BGD,1968,759391698.28574,9700332773.10065,83199.78125
BGD,1969,794306810.187864,10482347979.4885,86788.75
BGD,1970,877564827.70749,11725736558.4716,93162.5703125
BGD,1971,635198087.446124,9192405186.49461,92134.765625
BGD,1972,489806996.199854,9182308379.7551,87994.484375
BGD,1973,909793464.045461,4554835780.97109,75054.078125
BGD,1974,641947786.722899,2854187507.37649,76819.0703125
BGD,1975,720101743.200677,2545209596.86897,74101.765625
BGD,1976,898455566.085947,3502943442.51107,83808.984375
BGD,1977,1127151587.63928,1938063121.12624,89896.375
BGD,1978,1040712243.15873,3074867410.16046,92659.6875
BGD,1979,1212476520.95359,3411975657.26786,98419.46875
BGD,1980,1224056678.62572,4552882285.225,98328.9140625
BGD,1981,835210514.162419,2162095623.43314,100331.7265625
BGD,1982,797995644.204138,2365429307.67627,100119.546875
BGD,1983,871697962.709615,2267324960.98026,102076.90625
BGD,1984,863463553.946617,2120668888.21785,112112.328125
BGD,1985,931666569.881939,2274246382.56309,117072.6875
BGD,1986,920958929.855042,2179670602.00932,120220.453125
BGD,1987,938460683.790854,2303950809.79907,120636.9296875
BGD,1988,1038684782.11303,2476579174.38693,125885.8515625
BGD,1989,1131140020.07159,2849233193.12954,140131.359375
BGD,1990,1332329421.11894,3114573965.442,146363.328125
BGD,1991,1291139815.44474,2646844561.41479,151976.125
BGD,1992,1573196949.9396,2414169364.20483,156415.6875
BGD,1993,1831089805.91361,3317525133.78338,160472.984375
BGD,1994,1898444047.22383,3114788442.8484,168110.765625
BGD,1995,2481724023.71627,4622233768.22272,176134.34375
BGD,1996,2682133030.18988,5274410643.82327,181356.296875
BGD,1997,3066154907.83258,5434816872.7359,181170.078125
BGD,1998,3442296955.63448,5677805939.62922,179823.40625
BGD,1999,3519772362.90129,5808712172.41998,174459.078125
BGD,2000,4026554703.97615,6403171396.5966,180367.375
BGD,2001,4626667973.67631,7225891128.55627,185678.328125
BGD,2002,4619075728.8662,6875621552.51048,195513.25
BGD,2003,4540718394.17196,7463456140.93008,201269.640625
BGD,2004,8428177804.97298,13788696951.8414,206447.34375
BGD,2005,12052401051.0194,19037059270.6007,215315.03125
BGD,2006,15122908078.9831,22499985777.5658,235274.578125
BGD,2007,17085196605.0305,26096841409.3661,263057.71875
BGD,2008,18294932622.7788,25600679774.0112,295539.25
BGD,2009,18300147498.0019,24935150428.3637,321357.21875
BGD,2010,18472449276.0536,25106319010.5127,366847.03125
BGD,2011,23892104213.3435,32425555330.2859,425285.1875
BGD,2012,26886324518.8338,35836256553.419,420839.6875
BGD,2013,27545546098.5076,36272796466.9607,444517.78125
BGD,2014,28427320147.2617,36696580204.8538,470342.78125
BGD,2015,27622829782.4207,37871863480.5809,501988.46875
BGD,2016,28229634197.1681,35186034618.5498,524539.0625
BGD,2017,27568322832.938,36197803017.5172,565813.9375
BGD,2018,29798142126.8649,45975722516.9733,
BGD,2019,,,
BGR,1950,,,
BGR,1951,,,
BGR,1952,,,
BGR,1953,,,
BGR,1954,,,
BGR,1955,,,
BGR,1956,,,
BGR,1957,,,
BGR,1958,,,
BGR,1959,,,
BGR,1960,,,
BGR,1961,,,
BGR,1962,,,
BGR,1963,,,
BGR,1964,,,
BGR,1965,,,
BGR,1966,,,
BGR,1967,,,
BGR,1968,,,
BGR,1969,,,
BGR,1970,,,31171.06640625
BGR,1971,,,33305.73828125
BGR,1972,,,35898.07421875
BGR,1973,,,38911.76953125
BGR,1974,,,42135.20703125
BGR,1975,,,46323.0625
BGR,1976,,,49221.59765625
BGR,1977,,,51755.41796875
BGR,1978,,,54717.98828125
BGR,1979,,,59446.765625
BGR,1980,61759929267.6324,64801962501.6921,59977.4296875
BGR,1981,65406837755.5165,69671997427.9139,64080.24609375
BGR,1982,64094557398.1319,68643882699.3366,67276.3671875
BGR,1983,68210573845.9456,72334699133.6131,71899.34375
BGR,1984,74522108298.362,79245800663.3274,73262.5234375
BGR,1985,83897491403.8176,87957628062.813,77476.390625
BGR,1986,84447934276.4316,90307407540.2734,77693.1875
BGR,1987,93136430418.3025,97231775280.8988,85225.7890625
BGR,1988,81263481386.2191,85083697509.1377,86883.4921875
BGR,1989,69860572492.2161,74018701908.7586,84319.859375
BGR,1990,20011661838.3647,22573026465.4122,88467.1015625
BGR,1991,10902382428.5908,7641466021.38892,91674.0703125
BGR,1992,11524044876.1338,9206859618.24827,93267.4375
BGR,1993,11800264112.6303,10063012589.6846,70261.703125
BGR,1994,12126937119.2636,8742427507.78394,69557.1484375
BGR,1995,15717070529.3082,11524434817.9234,66225.0859375
BGR,1996,20424664951.9426,11369432787.3291,59374.1484375
BGR,1997,21874170840.666,11318600243.6713,51205.29296875
BGR,1998,18074996615.6762,11065182076.6211,54308.125
BGR,1999,14871531068.0926,12887978881.8194,64568.94921875
BGR,2000,12319480167.8625,11643495329.6331,70452.1328125
BGR,2001,12469134966.8336,13106064708.2713,72049.9453125
BGR,2002,13573642886.1514,13930553675.3757,74623.421875
BGR,2003,14450791931.772,16041221064.0314,76781.40625
BGR,2004,17992419114.6609,20250913767.4293,80206.953125
BGR,2005,19627250575.335,23156558819.5478,89003.3984375
BGR,2006,21131311763.9096,26841952077.9748,94259.234375
BGR,2007,25277852984.9736,32912616759.1715,102365.1171875
BGR,2008,25904155949.6413,34513537295.2484,109580.296875
BGR,2009,22869365100.8528,27090226072.8306,105606.203125
BGR,2010,25395559767.1585,26837687829.9716,110378.6328125
BGR,2011,28589346148.6395,29504128875.0508,111827.203125
BGR,2012,29170096114.7963,31149857858.3999,114815.796875
BGR,2013,31978272641.1263,32497495600.379,111989.921875
BGR,2014,32976851225.1252,34175646405.8481,116168.71875
