Year,iso3c,FDI_Inward_Flow_USD_current_millions,FDI_Inward_Flow_USD_current_pc,FDI_Inward_Flow_perc_total_world,FDI_Inward_Flow_perc_GDP,FDI_Inward_Flow_perc_GFCF,FDI_Outward_Flow_USD_current_millions,FDI_Outward_Flow_USD_current_pc,FDI_Outward_Flow_perc_total_world,FDI_Outward_Flow_perc_GDP,FDI_Outward_Flow_perc_GFCF,FDI_Inward_Stock_USD_current_millions,FDI_Inward_Stock_USD_current_pc,FDI_Inward_Stock_perc_total_world,FDI_Inward_Stock_perc_GDP,FDI_Inward_Stock_perc_GFCF,FDI_Outward_Stock_USD_current_millions,FDI_Outward_Stock_USD_current_pc,FDI_Outward_Stock_perc_total_world,FDI_Outward_Stock_perc_GDP,FDI_Outward_Stock_perc_GFCF
1984,TTO,113,113,113.209,113.21,113.21,3,3,3.46,3.46,3.46,1941,1941,1941.412,1941.41,1941.41,7,7,7.09,7.09,7.09
1984,ARE,170,170,170.24,170.24,170.24,10,10,10,10,10,703,703,703.13,703.13,703.13,22,22,22,22,22
1984,TUN,141,141,141.48,141.48,141.48,1,1,0.51,0.51,0.51,3589,3589,3589.35,3589.35,3589.35,6,6,5.8,5.8,5.8
1984,TUR,113,113,113,113,113,0,0,0.01,0.01,0.01,9110,9110,9110.315,9110.31,9110.31,,,,,
1984,UGA,,,,,,,,,,,13,13,12.94,12.94,12.94,,,,,
1984,EGY,729,729,729.14,729.14,729.14,16,16,16,16,16,4526,4526,4525.66,4525.66,4525.66,88,88,87.98,87.98,87.98
1984,TZA,0,0,-0.015,-0.01,-0.01,,,,,,372,372,371.63,371.63,371.63,,,,,
1984,USA,25567,25567,25567,25567,25567,13045,13045,13045,13045,13045,172377,172377,172377,172377,172377,270574,270574,270574,270574,270574
1984,BFA,2,2,1.67,1.67,1.67,0,0,0.01,0.01,0.01,26,26,25.79,25.79,25.79,3,3,3.14,3.14,3.14
1984,URY,3,3,3.4,3.4,3.4,0,0,-0.007,-0.01,-0.01,466,466,466.256,466.26,466.26,176,176,176.2,176.2,176.2
1984,VEN,-1,-1,-1.339,-1.34,-1.34,21,21,21,21,21,1449,1449,1448.516,1448.52,1448.52,154,154,154,154,154
1984,WSM,0,0,0.063,0.06,0.06,,,,,,9,9,9.204,9.2,9.2,,,,,
1984,ZMB,17,17,17.15,17.15,17.15,,,,,,2041,2041,2041.42,2041.42,2041.42,,,,,
1984,GBR,0,0,-0.075,-0.08,-0.08,7733,7733,7733.368,7733.37,7733.37,46376,46376,46375.538,46375.54,46375.54,86875,86875,86874.913,86874.91,86874.91
1984,IDN,222,222,222,222,222,18,18,18,18,18,5431,5431,5431.45,5431.45,5431.45,22,22,22,22,22
1985,AFG,,,,,,,,,,,11,11,11.38,11.38,11.38,,,,,
1985,DZA,0,0,0.4,0.4,0.4,2,2,2.39,2.39,2.39,1486,1486,1486.43,1486.43,1486.43,156,156,155.57,155.57,155.57
1985,AGO,278,278,278,278,278,,,,,,675,675,675.15,675.15,675.15,,,,,
1985,ATG,224,224,223.553,223.55,223.55,,,,,,1344,1344,1344.186,1344.19,1344.19,,,,,
1985,ARG,919,919,919,919,919,42,42,42.349,42.35,42.35,4519,4519,4518.648,4518.65,4518.65,5921,5921,5921.315,5921.31,5921.31
1985,AUS,2099,2099,2098.625,2098.62,2098.62,1886,1886,1886.318,1886.32,1886.32,26616,26616,26615.781,26615.78,26615.78,6653,6653,6653.094,6653.09,6653.09
1985,AUT,169,169,169.168,169.17,169.17,44,44,43.5,43.5,43.5,3580,3580,3580.15,3580.15,3580.15,1079,1079,1079.051,1079.05,1079.05
1985,BHS,0,0,-0.054,-0.05,-0.05,132,132,132.163,132.16,132.16,2315,2315,2315.339,2315.34,2315.34,,,,,
1985,BHR,242,242,241.59,241.59,241.59,0,0,-0.012,-0.01,-0.01,952,952,952.416,952.42,952.42,1423,1423,1422.835,1422.83,1422.83
1985,BGD,0,0,-0.012,-0.01,-0.01,,,,,,467,467,466.501,466.5,466.5,45,45,44.532,44.53,44.53
1985,BRB,19,19,18.951,18.95,18.95,9,9,8.792,8.79,8.79,490,490,489.716,489.72,489.72,51,51,50.535,50.53,50.53
1985,BEL,1051,1051,1051.49,1051.49,1051.49,296,296,296.49,296.49,296.49,18447,18447,18447.2,18447.2,18447.2,9551,9551,9551.23,9551.23,9551.23
1985,BTN,,,,,,,,,,,1,1,0.899,0.9,0.9,,,,,
1985,BOL,10,10,10,10,10,0,0,0.2,0.2,0.2,592,592,591.883,591.88,591.88,1,1,1,1,1
1985,BWA,54,54,53.61,53.61,53.61,1,1,1.47,1.47,1.47,947,947,947.31,947.31,947.31,440,440,439.884,439.88,439.88
1985,BRA,1418,1418,1418.4,1418.4,1418.4,81,81,81.1,81.1,81.1,25664,25664,25664.484,25664.48,25664.48,39439,39439,39438.994,39438.99,39438.99
1985,BLZ,36,36,36.381,36.38,36.38,24,24,24.254,24.25,24.25,119,119,118.724,118.72,118.72,66,66,66.092,66.09,66.09
1985,SLB,2,2,2.493,2.49,2.49,,,,,,,,,,,,,,,
1985,VGB,1235,1235,1234.967,1234.97,1234.97,,,,,,2930,2930,2929.946,2929.95,2929.95,,,,,
1985,BRN,16,16,16.347,16.35,16.35,,,,,,97,97,97.01,97.01,97.01,,,,,
1985,MMR,,,,,,,,,,,5,5,5.49,5.49,5.49,,,,,
1985,BDI,1,1,0.539,0.54,0.54,0,0,-0.002,0,0,24,24,24.28,24.28,24.28,,,,,
1985,KHM,,,,,,,,,,,38,38,37.746,37.75,37.75,,,,,
1985,CMR,316,316,316.229,316.23,316.23,11,11,10.551,10.55,10.55,1125,1125,1124.936,1124.94,1124.94,53,53,52.678,52.68,52.68
1985,CAN,1372,1372,1372.411,1372.41,1372.41,3862,3862,3862.378,3862.38,3862.38,64657,64657,64656.887,64656.89,64656.89,43143,43143,43142.755,43142.75,43142.75
1985,CYM,23506,23506,23506.446,23506.45,23506.45,2372,2372,2372.265,2372.27,2372.27,76586,76586,76586.237,76586.24,76586.24,7839,7839,7839.331,7839.33,7839.33
1985,CAF,3,3,2.99,2.99,2.99,1,1,0.6,0.6,0.6,77,77,77.17,77.17,77.17,2,2,1.71,1.71,1.71
1985,LKA,24,24,24.4,24.4,24.4,1,1,1.36,1.36,1.36,517,517,517,517,517,1,1,1.36,1.36,1.36
1985,TCD,66,66,66.426,66.43,66.43,0,0,0.322,0.32,0.32,184,184,183.89,183.89,183.89,2,2,2.3,2.3,2.3
1985,CHL,144,144,144.3,144.3,144.3,2,2,1.7,1.7,1.7,11988,11988,11987.884,11987.88,11987.88,116,116,116.3,116.3,116.3
1985,CHN,1956,1956,1956,1956,1956,629,629,629,629,629,6060,6060,6060,6060,6060,900,900,900,900,900
1985,TWN,342,342,342,342,342,79,79,79,79,79,2930,2930,2930,2930,2930,13271,13271,13271,13271,13271
1985,COL,1023,1023,1023,1023,1023,7,7,7,7,7,2231,2231,2230.741,2230.74,2230.74,301,301,301.129,301.13,301.13
1985,COM,,,,,,,,,,,6,6,5.825,5.83,5.83,,,,,
1985,COG,13,13,12.69,12.69,12.69,2,2,1.511,1.51,1.51,485,485,484.753,484.75,484.75,14,14,14.115,14.12,14.12
1985,COD,69,69,69.19,69.19,69.19,,,,,,620,620,620.44,620.44,620.44,,,,,
1985,CRI,70,70,69.844,69.84,69.84,5,5,4.7,4.7,4.7,782,782,782.018,782.02,782.02,27,27,27,27,27
1985,CYP,107,107,107.019,107.02,107.02,0,0,0.295,0.3,0.3,,,,,,0,0,0.295,0.3,0.3
1985,BEN,0,0,0,0,0,,,,,,,,,,,2,2,1.77,1.77,1.77
1985,DNK,124,124,124.099,124.1,124.1,255,255,254.615,254.61,254.61,3613,3613,3613.335,3613.33,3613.33,1801,1801,1800.938,1800.94,1800.94
1985,DMA,41,41,40.737,40.74,40.74,,,,,,144,144,143.666,143.67,143.67,,,,,
1985,DOM,36,36,36.2,36.2,36.2,0,0,-0.003,0,0,265,265,264.6,264.6,264.6,,,,,
1985,ECU,62,62,62,62,62,5,5,5.459,5.46,5.46,982,982,981.7,981.7,981.7,18,18,18.238,18.24,18.24
1985,SLV,12,12,12.4,12.4,12.4,,,,,,181,181,181.1,181.1,181.1,,,,,
1985,GNQ,23,23,23.116,23.12,23.12,,,,,,16,16,15.548,15.55,15.55,,,,,
1985,ETH,0,0,0.17,0.17,0.17,,,,,,114,114,114.35,114.35,114.35,,,,,
1985,FJI,18,18,17.663,17.66,17.66,0,0,0,0,0,552,552,552.229,552.23,552.23,3,3,2.885,2.89,2.89
1985,FIN,87,87,87.273,87.27,87.27,271,271,271.101,271.1,271.1,1083,1083,1082.853,1082.85,1082.85,1480,1480,1479.705,1479.7,1479.7
1985,FRA,2210,2210,2209.831,2209.83,2209.83,2226,2226,2225.892,2225.89,2225.89,41716,41716,41716.119,41716.12,41716.12,38781,38781,38780.636,38780.64,38780.64
1985,PYF,1,1,1.199,1.2,1.2,,,,,,21,21,20.947,20.95,20.95,,,,,
1985,DJI,1,1,0.54,0.54,0.54,,,,,,25,25,24.812,24.81,24.81,,,,,
1985,GAB,18,18,18.203,18.2,18.2,5,5,4.879,4.88,4.88,1003,1003,1003.403,1003.4,1003.4,127,127,127.409,127.41,127.41
1985,GMB,0,0,-0.001,0,0,,,,,,174,174,173.556,173.56,173.56,,,,,
1985,DEU,875,875,875.467,875.47,875.47,5655,5655,5654.609,5654.61,5654.61,36926,36926,36925.608,36925.61,36925.61,59909,59909,59908.585,59908.58,59908.58
1985,GHA,6,6,5.6,5.6,5.6,,,,,,275,275,275.46,275.46,275.46,,,,,
1985,GIB,0,0,-0.008,-0.01,-0.01,,,,,,,,,,,,,,,
1985,KIR,3,3,3.426,3.43,3.43,,,,,,,,,,,,,,,
1985,GRC,447,447,447,447,447,,,,,,8309,8309,8308.7,8308.7,8308.7,,,,,
1985,GRD,41,41,41.139,41.14,41.14,,,,,,126,126,126.219,126.22,126.22,,,,,
1985,GTM,62,62,61.8,61.8,61.8,,,,,,1050,1050,1050,1050,1050,,,,,
1985,GIN,1,1,1.11,1.11,1.11,0,0,0.017,0.02,0.02,2,2,1.72,1.72,1.72,,,,,
1985,GUY,2,2,2.349,2.35,2.35,,,,,,54,54,53.931,53.93,53.93,,,,,
1985,HTI,5,5,4.92,4.92,4.92,,,,,,112,112,111.82,111.82,111.82,,,,,
1985,HND,28,28,27.5,27.5,27.5,,,,,,81,81,81.4,81.4,81.4,,,,,
1985,HKG,0,0,-0.479,-0.48,-0.48,961,961,961,961,961,183220,183220,183219.608,183219.61,183219.61,2344,2344,2344,2344,2344
1985,ISL,98,98,97.689,97.69,97.69,,,,,,295,295,295.238,295.24,295.24,246,246,246.131,246.13,246.13
1985,IND,106,106,106.09,106.09,106.09,3,3,3,3,3,747,747,746.72,746.72,746.72,93,93,93.071,93.07,93.07
1985,IRN,0,0,-0.05,-0.05,-0.05,,,,,,2780,2780,2780.37,2780.37,2780.37,,,,,
1985,IRQ,0,0,-0.002,0,0,,,,,,,,,,,,,,,
1985,IRL,164,164,163.66,163.66,163.66,,,,,,36344,36344,36343.991,36343.99,36343.99,12206,12206,12206.05,12206.05,12206.05
1985,ISR,112,112,112.3,112.3,112.3,96,96,95.9,95.9,95.9,3544,3544,3543.78,3543.78,3543.78,594,594,593.9,593.9,593.9
1985,ITA,1072,1072,1071.7,1071.7,1071.7,1736,1736,1735.95,1735.95,1735.95,18976,18976,18976.467,18976.47,18976.47,16600,16600,16599.9,16599.9,16599.9
1985,CIV,29,29,29.16,29.16,29.16,,,,,,699,699,698.56,698.56,698.56,,,,,
1985,JAM,0,0,-0.016,-0.02,-0.02,,,,,,522,522,521.6,521.6,521.6,5,5,5,5,5
1985,JPN,609,609,608.713,608.71,608.71,6440,6440,6440.118,6440.12,6440.12,4743,4743,4743,4743,4743,43974,43974,43974,43974,43974
1985,JOR,25,25,24.95,24.95,24.95,0,0,-0.001,0,0,1245,1245,1245.235,1245.24,1245.24,167,167,167.386,167.39,167.39
1985,KEN,29,29,28.85,28.85,28.85,5,5,5.42,5.42,5.42,476,476,476.14,476.14,476.14,60,60,59.88,59.88,59.88
1985,KOR,355,355,355.3,355.3,355.3,608,608,607.8,607.8,607.8,1803,1803,1803.286,1803.29,1803.29,461,461,461.039,461.04,461.04
1985,KWT,7,7,7.25,7.25,7.25,70,70,69.82,69.82,69.82,33,33,32.75,32.75,32.75,1408,1408,1407.71,1407.71,1407.71
1985,LAO,0,0,-0.003,0,0,0,0,0,0,0,1,1,0.55,0.55,0.55,,,,,
1985,LBN,7,7,6.93,6.93,6.93,15,15,14.782,14.78,14.78,34,34,33.63,33.63,33.63,39,39,39.01,39.01,39.01
1985,LSO,5,5,4.801,4.8,4.8,,,,,,25,25,24.932,24.93,24.93,,,,,
1985,LBR,0,0,-0.029,-0.03,-0.03,255,255,254.998,255,255,1538,1538,1538.15,1538.15,1538.15,869,869,869.264,869.26,869.26
1985,LBY,119,119,119.24,119.24,119.24,,,,,,495,495,495.195,495.19,495.19,915,915,914.683,914.68,914.68
1985,MAC,0,0,-0.001,0,0,,,,,,9904,9904,9903.802,9903.8,9903.8,,,,,
1985,MDG,0,0,0,0,0,,,,,,51,51,51.13,51.13,51.13,,,,,
1985,MWI,1,1,0.52,0.52,0.52,,,,,,180,180,180.374,180.37,180.37,,,,,
1985,MYS,695,695,694.71,694.71,694.71,210,210,209.783,209.78,209.78,7388,7388,7388.42,7388.42,7388.42,413,413,412.53,412.53,412.53
1985,MDV,6,6,6.381,6.38,6.38,,,,,,17,17,17.191,17.19,17.19,,,,,
1985,MLI,3,3,2.89,2.89,2.89,,,,,,225,225,224.579,224.58,224.58,22,22,22.05,22.05,22.05
1985,MLT,54,54,54.325,54.32,54.32,,,,,,819,819,818.509,818.51,818.51,,,,,
1985,MRT,7,7,6.98,6.98,6.98,,,,,,41,41,40.86,40.86,40.86,,,,,
1985,MUS,8,8,7.97,7.97,7.97,,,,,,43,43,42.58,42.58,42.58,,,,,
1985,MEX,1984,1984,1983.6,1983.6,1983.6,222,222,221.979,221.98,221.98,8700,8700,8699.968,8699.97,8699.97,2005,2005,2005.145,2005.14,2005.14
1985,MAR,20,20,19.98,19.98,19.98,1,1,0.556,0.56,0.56,2534,2534,2534.333,2534.33,2534.33,117,117,116.721,116.72,116.72
1985,MOZ,0,0,0.33,0.33,0.33,,,,,,17,17,16.85,16.85,16.85,,,,,
1985,OMN,161,161,161.265,161.26,161.26,,,,,,1201,1201,1201.377,1201.38,1201.38,,,,,
1985,NAM,16,16,16.36,16.36,16.36,,,,,,1951,1951,1950.96,1950.96,1950.96,,,,,
1985,NRU,0,0,-0.029,-0.03,-0.03,122,122,122.354,122.35,122.35,,,,,,687,687,686.896,686.9,686.9
1985,NPL,1,1,0.65,0.65,0.65,,,,,,2,2,1.98,1.98,1.98,,,,,
1985,NLD,1616,1616,1615.692,1615.69,1615.69,3088,3088,3088.152,3088.15,3088.15,27586,27586,27586.084,27586.08,27586.08,53403,53403,53402.976,53402.98,53402.98
1985,VUT,36,36,35.576,35.58,35.58,,,,,,,,,,,,,,,
1985,NZL,225,225,225.367,225.37,225.37,172,172,172.485,172.48,172.48,2043,2043,2042.901,2042.9,2042.9,662,662,662.361,662.36,662.36
1985,NIC,0,0,0,0,0,,,,,,139,139,138.904,138.9,138.9,,,,,
1985,NER,0,0,-0.017,-0.02,-0.02,2,2,1.94,1.94,1.94,206,206,205.5,205.5,205.5,8,8,8.42,8.42,8.42
1985,NGA,486,486,485.581,485.58,485.58,2,2,1.847,1.85,1.85,4469,4469,4469.415,4469.41,4469.41,,,,,
1985,NOR,-1,-1,-0.603,-0.6,-0.6,1228,1228,1227.721,1227.72,1227.72,7436,7436,7436.368,7436.37,7436.37,1093,1093,1092.78,1092.78,1092.78
1985,MNP,,,,,,,,,,,285,285,284.958,284.96,284.96,,,,,
1985,PAK,47,47,47.441,47.44,47.44,25,25,24.802,24.8,24.8,1079,1079,1079.249,1079.25,1079.25,127,127,126.574,126.57,126.57
1985,PAN,67,67,67.3,67.3,67.3,,,,,,3219,3219,3219.178,3219.18,3219.18,,,,,
1985,PNG,83,83,83.349,83.35,83.35,1,1,0.918,0.92,0.92,683,683,683,683,683,32,32,32.302,32.3,32.3
1985,PRY,8,8,7.869,7.87,7.87,0,0,-0.008,-0.01,-0.01,288,288,288.116,288.12,288.12,,,,,
1985,PER,1,1,1,1,1,0,0,0.2,0.2,0.2,1130,1130,1130,1130,1130,38,38,37.7,37.7,37.7
1985,PHL,105,105,105,105,105,58,58,58,58,58,2601,2601,2600.65,2600.65,2600.65,294,294,294,294,294
1985,POL,15,15,15,15,15,1,1,1,1,1,,,,,,20,20,19.643,19.64,19.64
1985,PRT,190,190,190.375,190.37,190.37,15,15,14.643,14.64,14.64,4081,4081,4080.757,4080.76,4080.76,590,590,589.607,589.61,589.61
1985,GNB,2,2,1.601,1.6,1.6,,,,,,4,4,4.302,4.3,4.3,,,,,
1985,QAT,21,21,21.478,21.48,21.48,3,3,2.695,2.69,2.69,228,228,227.605,227.61,227.61,,,,,
1985,RWA,15,15,14.62,14.62,14.62,,,,,,,,,,,,,,,
1985,KNA,190,190,190.417,190.42,190.42,,,,,,752,752,752.148,752.15,752.15,,,,,
1985,LCA,134,134,134.475,134.47,134.47,,,,,,1560,1560,1559.904,1559.9,1559.9,,,,,
1985,VCT,17,17,17.229,17.23,17.23,,,,,,81,81,81.358,81.36,81.36,,,,,
1985,SAU,491,491,491.42,491.42,491.42,44,44,43.86,43.86,43.86,16072,16072,16071.85,16071.85,16071.85,587,587,587.029,587.03,587.03
1985,SEN,0,0,-0.034,-0.03,-0.03,3,3,3.12,3.12,3.12,188,188,187.86,187.86,187.86,41,41,40.97,40.97,40.97
1985,SYC,167,167,166.819,166.82,166.82,151,151,151.211,151.21,151.21,1911,1911,1910.862,1910.86,1910.86,664,664,663.964,663.96,663.96
1985,SLE,0,0,-0.055,-0.06,-0.06,,,,,,312,312,312.338,312.34,312.34,,,,,
1985,SGP,1047,1047,1046.75,1046.75,1046.75,238,238,237.71,237.71,237.71,10620,10620,10619.803,10619.8,10619.8,1072,1072,1072,1072,1072
1985,VNM,0,0,0,0,0,,,,,,41,41,40.791,40.79,40.79,,,,,
1985,SOM,0,0,-0.001,0,0,,,,,,10,10,9.52,9.52,9.52,,,,,
1985,ZAF,-1,-1,-0.751,-0.75,-0.75,51,51,51.2,51.2,51.2,8899,8899,8899.177,8899.18,8899.18,8905,8905,8905.433,8905.43,8905.43
1985,ZWE,3,3,2.9,2.9,2.9,1,1,1.4,1.4,1.4,198,198,198.15,198.15,198.15,10,10,10,10,10
1985,ESP,1968,1968,1967.8,1967.8,1967.8,250,250,250.21,250.21,250.21,8939,8939,8939.026,8939.03,8939.03,4455,4455,4455.4,4455.4,4455.4
1985,SDN,0,0,-0.005,-0.01,-0.01,,,,,,77,77,77.44,77.44,77.44,,,,,
1985,SUR,57,57,57.34,57.34,57.34,,,,,,,,,,,,,,,
1985,SWE,430,430,429.575,429.58,429.58,1827,1827,1827.169,1827.17,1827.17,4333,4333,4333.27,4333.27,4333.27,10768,10768,10767.5,10767.5,10767.5
1985,SYR,15,15,15,15,15,,,,,,15,15,15,15,15,,,,,
1985,THA,160,160,159.994,159.99,159.99,1,1,1,1,1,1999,1999,1999.493,1999.49,1999.49,14,14,14.244,14.24,14.24
1985,TGO,16,16,16.28,16.28,16.28,,,,,,210,210,209.87,209.87,209.87,,,,,
1985,TON,1,1,1.384,1.38,1.38,,,,,,3,3,2.554,2.55,2.55,,,,,
1985,TTO,50,50,49.673,49.67,49.67,8,8,8.16,8.16,8.16,1991,1991,1991.085,1991.09,1991.09,15,15,15.25,15.25,15.25
1985,ARE,0,0,-0.396,-0.4,-0.4,11,11,11.07,11.07,11.07,482,482,482.17,482.17,482.17,33,33,33.07,33.07,33.07
1985,TUN,139,139,138.92,138.92,138.92,1,1,1.19,1.19,1.19,4917,4917,4917.02,4917.02,4917.02,6,6,6.11,6.11,6.11
1985,TUR,99,99,99,99,99,0,0,0.01,0.01,0.01,9209,9209,9209.315,9209.31,9209.31,1157,1157,1157.285,1157.29,1157.29
1985,UGA,0,0,-0.007,-0.01,-0.01,,,,,,9,9,8.94,8.94,8.94,,,,,
1985,EGY,1178,1178,1177.57,1177.57,1177.57,3,3,3,3,3,5703,5703,5703.23,5703.23,5703.23,91,91,90.98,90.98,90.98
1985,TZA,15,15,14.51,14.51,14.51,,,,,,386,386,386.14,386.14,386.14,,,,,
1985,USA,20490,20490,20490,20490,20490,13388,13388,13388,13388,13388,219996,219996,219996,219996,219996,386352,386352,386352,386352,386352
1985,BFA,0,0,-0.003,0,0,0,0,0.03,0.03,0.03,24,24,24.36,24.36,24.36,3,3,3.17,3.17,3.17
1985,URY,0,0,-0.014,-0.01,-0.01,8,8,7.9,7.9,7.9,458,458,458.356,458.36,458.36,184,184,184.1,184.1,184.1
1985,VEN,99,99,98.996,99,99,11,11,11,11,11,1548,1548,1547.509,1547.51,1547.51,165,165,165,165,165
1985,WSM,3,3,2.687,2.69,2.69,,,,,,12,12,11.848,11.85,11.85,,,,,
1985,ZMB,52,52,51.53,51.53,51.53,,,,,,2093,2093,2092.95,2092.95,2092.95,,,,,
1985,GBR,5668,5668,5668.3,5668.3,5668.3,11068,11068,11068.392,11068.39,11068.39,64028,64028,64027.561,64027.56,64027.56,100313,100313,100313.457,100313.46,100313.46
1985,IDN,308,308,308,308,308,33,33,33,33,33,5739,5739,5739.45,5739.45,5739.45,55,55,55,55,55
1986,AFG,,,,,,,,,,,11,11,11.38,11.38,11.38,,,,,
1986,DZA,5,5,5.32,5.32,5.32,0,0,-0.005,-0.01,-0.01,1492,1492,1491.75,1491.75,1491.75,150,150,150.25,150.25,150.25
1986,AGO,234,234,234,234,234,,,,,,909,909,909.15,909.15,909.15,,,,,
1986,ATG,328,328,328.445,328.45,328.45,,,,,,1692,1692,1691.639,1691.64,1691.64,,,,,
1986,ARG,574,574,574,574,574,11,11,11.2,11.2,11.2,5093,5093,5092.648,5092.65,5092.65,5933,5933,5932.515,5932.51,5932.51
1986,AUS,5370,5370,5369.76,5369.76,5369.76,3419,3419,3418.518,3418.52,3418.52,27311,27311,27310.681,27310.68,27310.68,8654,8654,8653.712,8653.71,8653.71
1986,AUT,183,183,183.401,183.4,183.4,295,295,294.751,294.75,294.75,4989,4989,4989.278,4989.28,4989.28,1219,1219,1219.11,1219.11,1219.11
1986,BHS,0,0,-0.015,-0.02,-0.02,541,541,540.887,540.89,540.89,2217,2217,2217.111,2217.11,2217.11,,,,,
1986,BHR,0,0,-0.037,-0.04,-0.04,62,62,62.493,62.49,62.49,848,848,847.929,847.93,847.93,1439,1439,1439.204,1439.2,1439.2
1986,BGD,2,2,2.44,2.44,2.44,,,,,,469,469,468.941,468.94,468.94,45,45,44.532,44.53,44.53
1986,BRB,30,30,30.187,30.19,30.19,11,11,10.711,10.71,10.71,518,518,518.353,518.35,518.35,61,61,61.086,61.09,61.09
1986,BEL,730,730,729.86,729.86,729.86,1723,1723,1723,1723,1723,27394,27394,27394.2,27394.2,27394.2,15194,15194,15194.3,15194.3,15194.3
1986,BTN,,,,,,,,,,,1,1,0.87,0.87,0.87,,,,,
1986,BOL,13,13,13.4,13.4,13.4,0,0,0.4,0.4,0.4,597,597,597.211,597.21,597.21,1,1,1.4,1.4,1.4
1986,BWA,70,70,70.4,70.4,70.4,,,,,,1018,1018,1017.71,1017.71,1017.71,440,440,439.884,439.88,439.88
1986,BRA,317,317,317.151,317.15,317.15,144,144,143.6,143.6,143.6,27898,27898,27897.713,27897.71,27897.71,39583,39583,39582.594,39582.59,39582.59
1986,BLZ,49,49,48.948,48.95,48.95,22,22,22.115,22.12,22.12,164,164,164.418,164.42,164.42,87,87,86.691,86.69,86.69
1986,SLB,11,11,11.121,11.12,11.12,,,,,,,,,,,,,,,
1986,VGB,0,0,-0.004,0,0,,,,,,2540,2540,2539.819,2539.82,2539.82,,,,,
1986,BRN,0,0,-0.007,-0.01,-0.01,,,,,,68,68,68.103,68.1,68.1,,,,,
1986,MMR,0,0,0.14,0.14,0.14,,,,,,6,6,5.63,5.63,5.63,,,,,
1986,BDI,2,2,1.524,1.52,1.52,0,0,0.134,0.13,0.13,26,26,25.804,25.8,25.8,0,0,0.134,0.13,0.13
1986,KHM,,,,,,,,,,,38,38,37.746,37.75,37.75,,,,,
1986,CMR,0,0,-0.105,-0.1,-0.1,16,16,15.709,15.71,15.71,1034,1034,1034.235,1034.23,1034.23,68,68,68.387,68.39,68.39
1986,CAN,2853,2853,2852.825,2852.82,2852.82,3501,3501,3500.54,3500.54,3500.54,69579,69579,69579.138,69579.14,69579.14,46935,46935,46935.168,46935.17,46935.17
1986,CPV,0,0,0,0,0,,,,,,,,,,,,,,,
1986,CYM,705,705,705.15,705.15,705.15,285,285,284.629,284.63,284.63,73744,73744,73744.013,73744.01,73744.01,7761,7761,7760.851,7760.85,7760.85
1986,CAF,8,8,8.16,8.16,8.16,1,1,1.26,1.26,1.26,85,85,85.33,85.33,85.33,3,3,2.97,2.97,2.97
1986,LKA,28,28,28.2,28.2,28.2,1,1,0.54,0.54,0.54,542,542,541.604,541.6,541.6,2,2,1.9,1.9,1.9
1986,TCD,28,28,28.2,28.2,28.2,0,0,0.43,0.43,0.43,212,212,212.09,212.09,212.09,3,3,2.73,2.73,2.73
1986,CHL,316,316,315.5,315.5,315.5,3,3,2.5,2.5,2.5,12303,12303,12303.384,12303.38,12303.38,119,119,118.8,118.8,118.8
1986,CHN,2244,2244,2243.73,2243.73,2243.73,450,450,450,450,450,8304,8304,8303.73,8303.73,8303.73,1350,1350,1350,1350,1350
1986,TWN,326,326,326,326,326,65,65,65,65,65,3974,3974,3973.687,3973.69,3973.69,13336,13336,13336,13336,13336
1986,COL,674,674,674,674,674,32,32,32,32,32,2672,2672,2671.715,2671.72,2671.72,316,316,315.774,315.77,315.77
1986,COM,,,,,,,,,,,6,6,5.659,5.66,5.66,,,,,
1986,COG,22,22,22.44,22.44,22.44,0,0,0,0,0,507,507,507.192,507.19,507.19,14,14,14.048,14.05,14.05
1986,COD,6,6,5.55,5.55,5.55,,,,,,626,626,625.99,625.99,625.99,,,,,
1986,CRI,61,61,60.919,60.92,60.92,4,4,3.6,3.6,3.6,843,843,842.937,842.94,842.94,31,31,30.6,30.6,30.6
1986,CYP,85,85,84.566,84.57,84.57,,,,,,,,,,,0,0,0.292,0.29,0.29
1986,BEN,1,1,1.1,1.1,1.1,,,,,,,,,,,2,2,1.77,1.77,1.77
1986,DNK,161,161,161.291,161.29,161.29,646,646,645.656,645.66,645.66,4591,4591,4591.488,4591.49,4591.49,2455,2455,2454.938,2454.94,2454.94
1986,DMA,71,71,71.072,71.07,71.07,,,,,,216,216,215.953,215.95,215.95,,,,,
1986,DOM,50,50,50,50,50,0,0,0,0,0,440,440,439.9,439.9,439.9,,,,,
1986,ECU,81,81,80.732,80.73,80.73,4,4,4.034,4.03,4.03,1052,1052,1051.7,1051.7,1051.7,22,22,22.272,22.27,22.27
1986,SLV,24,24,24.13,24.13,24.13,,,,,,187,187,187,187,187,56,56,56.099,56.1,56.1
1986,GNQ,25,25,24.653,24.65,24.65,,,,,,30,30,29.812,29.81,29.81,,,,,
1986,ETH,0,0,-0.001,0,0,,,,,,114,114,113.78,113.78,113.78,,,,,
1986,FJI,17,17,16.83,16.83,16.83,0,0,0.246,0.25,0.25,535,535,535.006,535.01,535.01,3,3,3.103,3.1,3.1
1986,FIN,285,285,285.033,285.03,285.03,632,632,631.729,631.73,631.73,1450,1450,1450.278,1450.28,1450.28,2021,2021,2021.118,2021.12,2021.12
