ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks_GDP,LMF_open,LMF_EQ,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year
SVN,"(2010,2015]",2013,54189.34609375,3.45029096603394,24.8914179205894,26.2409353391259,3.26727747707977,0.725179489022635,0.0838854540882306,0.287582496766716,73.7043670654297,74.8386215209961,72.5701187133789,82.8446182250977,79.3626968383789,86.3265350341797,64.5641227722168,70.3145446777344,58.8136993408203,1.16865159587563,143.452859237922,74.1311256893094,69.3217335486129,2059093.2,35466155855.5167,34992082385.8523,33207476715.6718,32358091289.119,57.1487274255631,-0.313782950622308,1265660.38267686,1.11645045280456,0.711427962779999,22910,4047,103990,12197.912,6995.238,19193.15,7.654,7.654,7.902,,,62.44,70,87.46,7.654,7.902,,224.2265,,,2011
SVN,"(2015,2020]",2017.5,56798.03125,3.52174198627472,24.4446113705635,27.3204792523766,3.3070763412423,0.731847943348007,4.23852424223607,0.124868482508417,77.0746269226074,79.2745056152344,74.874755859375,85.7207183837891,81.8272933959961,89.6141395568848,68.4285392761231,76.7217102050781,60.1353664398193,1.0375721704681,155.783985628645,82.1736495711561,73.6103360574889,2066267.33333333,40405372430.6117,44412308212.6863,36211505613.2526,40235304815.684,61.5442175764379,-0.314335135804321,,1.06518971920013,0.699404120445252,,,,15626.9666666667,6629.17333333333,22256.14,7.89,7.89,8.145,,,62.525,70,86.975,7.89,8.145,,,,,2015.5
SWE,"(1955,1960]",1960,88147.9140625,2.51887845993042,36.6450965404511,11.766137471778,2.46522570018992,2.01379054487426,2.56608455212244,0.457516952389847,,,,,,,,,,4.14177915090216,42.4906296131242,20.925767485336,21.5648621277882,7484656,3310997354.29576,16147265993.7016,3412118647.54281,23158217237.2037,,,,,,,,,,,,,,,,,,,,,,,,81.25,62.5,1960
SWE,"(1960,1965]",1963,103642.940625,2.58711171150208,33.9011269807816,13.5794651524224,2.60659186738926,2.03173705486478,4.44918341442001,0.666431151615123,,,,,,,,,,3.63926885621148,40.1434511795876,20.0747125042125,20.0687386753751,7616224.2,4150172029.04488,20084925086.3196,4159122351.70936,26978068863.0011,,,,,,,,,,,,,,,,,,,,,,,,81.25,62.5,1961
SWE,"(1965,1970]",1968,125987.0953125,2.68349099159241,33.5291475057602,15.8752177099188,2.76328524641552,2.07081285584218,3.24693142939315,0.783410664364679,48.3138999938965,22.9133815765381,73.7144317626953,55.6440505981445,31.0679111480713,80.2201919555664,40.9837608337402,14.7588510513306,67.2086715698242,4.4691213489429,40.8514106919036,20.2169280115077,20.6344826803959,7919774.8,6458827198.84881,28505768015.5509,6592666374.18368,38617015163.8483,,-0.768340922852812,115316.284765337,1.06518971920013,0.699404120445252,1735,608,11178,,,,5.69,,,,,,,,,,,28.2685,81.25,57.5,1966
SWE,"(1970,1975]",1973,149404.10625,2.78488249778748,33.3510673046112,18.3308646109815,2.90792970257114,2.09790375490255,2.05005349613318,0.350541542836975,49.8256721496582,25.5079082489014,74.1434478759766,57.434001159668,33.7897796630859,81.0782272338867,42.2173561096191,17.2260398864746,67.2086715698242,7.9625055049106,49.0500489052935,24.8911325716898,24.1589163336037,8141867.6,15004205182.6513,40011103658.4778,14657474021.5611,49704591263.0238,,-0.753514907983293,187635.266268466,1.06518971920013,0.699404120445252,2910.6,800.4,21157.4,,,,6.63,,,,,,,,,,,32.240808,81.25,60,1971
SWE,"(1975,1980]",1978,159582.578125,2.89174175262451,30.9372007846832,19.2872112463642,2.95924836260044,2.11305427846746,0.61657335266645,0.288245020951816,52.7543350219727,29.8569675445557,75.6517120361328,59.4183937072754,36.2661026000977,82.5706909179688,46.0902877807617,23.4478359222412,68.7327362060547,10.5204807429284,53.4513626006595,26.2017810315802,27.2495815690792,8270726.8,28967515364.1975,45820143358.5511,30147515473.2536,56419698930.4134,231.006065161224,-0.723476486980733,354414.790648798,1.06518971920013,0.699404120445252,5377,923.2,49610.6,2851.98,3572.3,6424.28,6.42,,,97.0975036621094,,,,,,,,41.995736,77.5,65,1976
SWE,"(1980,1985]",1983,175275.21875,2.99419875144959,28.3092939853668,21.0224081766419,3.04471396502376,2.12071336092728,2.41724399175926,0.0991105580661777,62.2797309875488,43.8685478210449,80.6909103393555,65.406681060791,43.7953727722168,87.0179809570313,59.1527847290039,43.941724395752,74.3638412475586,8.99659242311398,62.1845295706076,31.5347022075765,30.6498273630311,8332358,35642222797.3042,57855383510.0025,34707568321.3574,61082173379.5784,236.037243509207,-0.694093942841799,383145.618094904,1.06518971920013,0.699404120445252,10479,2390.4,80596.4,3501.084,6977.798,10478.882,7.79,,,96.3879989624024,,,,,,,,68.485968,81.25,75,1981
SWE,"(1985,1990]",1988,215409.775,3.09449920654297,32.3777008056641,25.4234427311376,3.2349120955869,2.13655830581207,3.45184362378466,0.495698321549458,64.5250366210938,46.6846580505371,82.3654205322266,63.9978843688965,39.3759017944336,88.6198684692383,65.0521926879883,53.9934143066406,76.1109725952149,6.21184191504429,58.4133086550267,29.6383439087149,28.7749647463118,8451184.2,59678990098.6058,70668528923.3067,58269964794.0132,79131626777.6166,248.850447967176,-0.711712569789049,514928.165538266,1.06518971920013,0.699404120445252,40948.2,9954.8,211239.4,9742.032,31486.868,41228.9,9.43,,,95.1869995117188,,,,,,,,97.206076,86.25,77.5,1986
SWE,"(1990,1995]",1993,228683.7125,3.14927725791931,29.1458082199097,26.1651808372531,3.26367926302145,2.16771927120597,1.04258473022136,0.618388322100865,69.5567779541016,55.6937019348145,83.4198532104492,64.0140274047852,41.2336990356445,86.7943511962891,75.0995330810547,70.1537094116211,80.0453598022461,4.23209084245029,58.8393251796793,30.6874693093152,28.1518558703641,8722337.4,76783036522.5427,84575381932.8212,70509984626.5534,87053552778.4406,206.310700074492,-0.722634188371474,595823.849914995,1.372754073143,0.771547138690949,75036.4,43679,410502.4,19792.108,56531.044,76323.152,9.34,9.28,8.91,95.5169998168945,,61.4,70,77,9.28,8.91,,156.9475,100,87.5,1991
SWE,"(1995,2000]",1998,278425.0125,3.17250146865845,26.323749423027,31.3852567319363,3.44393174275815,2.18275635424897,4.46676128556674,0.102088991656686,78.3191284179688,66.3716545104981,90.2665893554687,72.9885025024414,53.4926109313965,92.4843902587891,83.649740600586,79.2506927490235,88.0487869262695,0.457145811407136,74.1878291069647,39.7356635525628,34.452165554402,8853603.4,107776099266.272,132300797988.752,93418215541.1583,124664325087.487,261.304530407215,-0.6616576345692,675390.843767991,2.29544711112976,0.987976169586182,154530.6,175080.2,702506.6,58876.674,94745.172,153621.846,8.86,8.93,9.25,97.2979995727539,,63.68,70,79.16,9.07,9.114,,255.80818,100,87.5,1996
SWE,"(2000,2005]",2003,316566.5875,3.23045678138733,23.8524612784386,35.3236840959668,3.56371035197875,2.19273602511351,1.5193721939795,0.350411006908695,82.3840927124024,74.3407287597656,90.4274551391602,77.5138961791992,60.6198989868164,94.4078872680664,87.2542861938477,88.0615524291992,86.4470275878906,1.46338530151376,79.2925751695325,42.4386036776226,36.8539714919099,8960450,137161464356.526,176513497665.339,118879670287.378,154498372198.738,260.825878547703,-0.636322851553037,761162.732362182,2.34670782089233,1,323383.2,242759,1165774.4,149002.836,181038.01,330040.846,8.618,8.652,8.958,97.5290924072266,,69.46,86,79.8,8.652,8.958,,352.46498,100,87.5,2001
SWE,"(2005,2010]",2008,372727.3625,3.31301393508911,25.2263396978378,40.3387309770793,3.696793275214,2.22347900790335,1.42237600903826,0.763127615826651,84.0719924926758,79.4492950439453,88.694694519043,78.9405685424805,67.4987777709961,90.3823654174805,89.2034194946289,91.3998168945313,87.0070236206055,1.53459202189024,87.5418367976262,46.5048042494199,41.0370325482063,9224975,219243385411.79,220245603933.98,193606748516.04,193518574933.495,279.365125821327,-0.581686057086686,1115649.54804789,2.34670782089233,1,624471.2,442360,2244569.8,299672.53,346030.094,645702.624,8.246,8.246,8.514,,,70.78,83,84.62,8.246,8.514,,472.81264,,,2006
SWE,"(2010,2015]",2013,402509.7375,3.37612223625183,27.2606754302979,41.8654503374585,3.73438031032021,2.26326424303142,0.819940632087235,0.779888039163437,82.3109100341797,78.8891510009766,85.7326675415039,78.1524566650391,67.1070541381836,89.1978546142578,86.469367980957,90.671257019043,82.26748046875,0.715762407179704,84.4107496529422,44.2516691559289,40.1590804970132,9612852.4,247027697717.677,244072715461.536,224194541109.782,221020853254.356,236.692794506126,-0.590443719123309,1186417.41394996,2.34670782089233,1,720777,465236,2603071,355002.962,401438.26,756441.222,8.106,8.106,8.258,,,72.46,89,87.46,8.106,8.258,,497.3446,,,2011
SWE,"(2015,2020]",2017.5,421029.640625,3.41090643405914,29.0549337863922,42.6369885465706,3.75257196808678,2.28991001502421,1.47673165751931,0.747872773252434,82.9894676208496,78.6613159179688,87.3176193237305,78.7729110717774,66.6238441467285,90.9219741821289,87.2060279846192,90.6987915039062,83.713264465332,1.57743453083474,85.8625647594536,44.4924244295361,41.3701403299175,10054652.6666667,239297717779.864,280011712942.769,222593209526.254,259806638256.261,225.009145274752,-0.602516276906726,,2.34670782089233,1,,,,328960.593333333,372775.943333333,701736.536666667,8.19,8.19,8.31,,,74.6,85,86.975,8.19,8.31,,,,,2015.5
SWZ,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,82.618569621112,48.2939464935003,34.3246231276118,336583,16939661.2067759,93512312.4405407,12039759.2048159,92268901.3203925,,,,,,,,,,,,,,,,,,,,,,,,,,1960
SWZ,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,100.326576742097,53.7717950894834,46.5547816526136,357966.8,30687386.2522749,157513116.99201,26375472.4905502,187976912.000478,,,,,,,,,,,,,,,,,,,,,,,,,,1961
SWZ,"(1965,1970]",1968,921.993713378906,1.33778774738312,4.86268140375614,2.06850740994544,0.726827289192555,-0.8080441631024,,,41.3004684448242,54.0642814636231,28.5366649627686,45.2441253662109,63.5897331237793,26.8985118865967,37.3568229675293,44.5388298034668,30.1748199462891,2.70121406900584,140.407917386369,71.4572865407641,68.9506308456052,407017.8,63698726.0254795,308803731.808618,60422791.5441691,440583418.119969,,,,,,0,0,70,,,,,,,,,,,,,,,,,,1966
SWZ,"(1970,1975]",1973,1226.73343505859,1.41366198062897,6.68597705662251,2.50307899907962,0.905093573796437,-0.720008391446333,9.34341389003144,2.96756283452276,42.1758644104004,55.815071105957,28.5366649627686,45.0041931152344,63.1098686218262,26.8985118865967,39.3475471496582,48.5202766418457,30.1748199462891,9.51300734159265,129.102658669263,71.9378885167691,57.1647701524934,471217.4,154567019.931887,440431791.157124,121237729.66179,467424570.810343,,-0.42305676695949,324708.586128066,-0.141151502728462,0.416441917419434,40.8,0,134.6,,,,,,,,,,,,,,,53.32777,,,1971
SWZ,"(1975,1980]",1978,1958.29372558594,1.55097627639771,10.8391863107681,3.45464442051762,1.2382751942254,-0.566728481971127,0.564627003014433,3.0888925509395,47.2906280517578,66.3150062561035,28.2662593841553,47.6947380065918,68.642692565918,26.7467819213867,46.886531829834,63.9873268127442,29.7857376098633,14.1982283247201,155.538899949591,68.3042753474228,87.2346246021686,550765.6,256605338.681196,492882865.78718,343029730.577682,751377519.107156,7.87851208974813,-0.0840677117394082,415777.021516159,-0.423764321208,0.350151598453522,150.2,0,487.4,,,,,,,82.0263366699219,,,,,,,,84.713156,,,1976
SWZ,"(1980,1985]",1983,2432.44350585938,1.69190993309021,16.1246880888939,3.67758655239973,1.30196180801898,-0.415331741849268,2.45049518601769,3.11568897483132,49.2381675720215,70.1890289306641,28.2873081207275,47.947119140625,69.5458740234375,26.3483646392822,50.5292152404785,70.8321823120117,30.2262519836426,15.1666204941464,161.876221607887,63.1756900418712,98.700531566016,652925,322134859.160264,611182071.038116,500567133.047228,1063007944.38268,7.72510589733744,-0.0129637297508234,385716.650829237,-0.282457911968231,0.383296757936478,202,0.4,657,,,,,,,80.932292175293,,,,,,,,101.393802,,,1981
SWZ,"(1985,1990]",1988,4074.04067382813,1.75884101390839,14.1983334720135,5.0781430426613,1.62135242370423,-0.225894129635814,8.21032699294459,4.00418604766226,50.8915061950684,73.141047668457,28.6419662475586,47.6528411865234,68.9494415283203,26.3562397003174,54.1301727294922,77.3326568603516,30.9276916503906,13.6293431344617,153.708621940384,74.1242716520527,79.5843502883319,773384.4,512607014.645043,713007967.136369,553353952.309803,897414503.835553,6.25324339445526,-0.204131908521878,275587.540779977,-0.141151502728462,0.416441917419434,299.6,10.2,1029.8,,,,,,,84.8569747924805,,,,,,,,107.600536,,,1986
SWZ,"(1990,1995]",1993,6114.04677734375,1.75911250114441,16.2895858287811,6.60566139073014,1.88480204716185,-0.0798291648300414,5.1890908103948,2.18460626655172,51.857861328125,71.0889495849609,32.6267799377441,47.3398384094238,68.7067428588867,25.9729305267334,56.3758903503418,73.4711502075195,39.280627822876,10.9147883891019,133.461406219402,59.5176656851662,73.9437405342361,886885.2,824570152.34177,1004092918.41656,1023598054.41702,1473468762.10321,6.40627017121795,-0.255930229202863,306158.073521428,-0.141151502728462,0.416441917419434,630.6,16.6,1833.6,,,,,,,83.9192199707031,,,,,,,,96.422304,,,1991
SWZ,"(1995,2000]",1998,7642.6669921875,1.70882308483124,13.3700425922871,7.47458368608379,2.00998505868029,0.0231061323982004,-0.311931328979456,1.99300379888767,51.6351036071777,71.4298263549805,31.8403690338135,49.3135704040527,69.2125564575195,29.4145866394043,53.9566246032715,73.6470993041992,34.2661483764648,7.99158053058413,146.421769227392,64.8296673474764,81.5921018799158,977679,1061728356.99938,1348198488.19037,1334819953.60991,1928812497.40345,6.41986231450061,-0.195487140032243,301379.78939529,-1.21001923084259,0.165725812315941,738,26.8,2495.4,,,,,,,83.4278533935547,,,,,,,,118.402896,,,1996
SWZ,"(2000,2005]",2003,7411.3791015625,1.58189673423767,13.0627955496311,6.80785202516376,1.91640348848787,0.084686425883574,0.17491008312676,0.81964395024729,54.0859077453613,68.5819068908691,39.5899101257324,55.4665718078613,67.487035369873,43.4461067199707,52.7052467346191,69.6767776489258,35.7337150573731,6.69423288228857,155.714873435717,73.42155002485,82.2933234108668,1022467,1585811602.982,2279867312.53902,1778889968.56823,2318053042.39704,6.81019847079999,-0.205735154271462,436691.599096163,-1.21001923084259,0.165725812315941,960.6,27,3362.6,,,,,,,87.5569747924805,91.05662665625,,,,,,90.91014305365,153.23234,,,2001
SWZ,"(2005,2010]",2008,8013.5791015625,1.63441052436829,14.5736533403397,6.90753540050377,1.93202403438145,0.14833683233548,-1.1181448279147,1.68105644889316,52.8461784362793,64.6870307922363,41.0053298950195,55.2294105529785,65.8822441101074,44.5765739440918,50.4629486083984,63.4918167114258,37.4340843200684,7.59913181611918,109.757313571982,53.1850914511394,56.572222120842,1050198.6,1907859676.19429,2169880387.09258,2053000400.0433,2205678436.69418,3.89696394591985,-0.349865536443561,510490.8613784,-1.21001923084259,0.165725812315941,1077.4,120.2,3642.6,,,,6.53,6.53,6.02,,91.26587938475,,,,6.53,6.02,92.1976823859,78.065992,,,2006
SWZ,"(2010,2015]",2013,9206.05703125,1.83191261291504,14.2758509516716,7.23593691478783,1.97893400900691,0.240090152335923,0.937818086540849,1.84388624679421,44.3119781494141,44.9995910644531,43.624365234375,44.0816009521484,36.4991577148438,51.6640434265137,44.5423553466797,53.500025177002,35.5846885681152,6.26010763400328,83.8751814137133,39.7742640020446,44.1009174116687,1087444.8,1804994250.79456,1834201063.46935,2014497020.81649,2294441030.67953,1.87604437787339,-0.584609148588687,405866.620257622,-1.21001923084259,0.165725812315941,1237,243,3186,,,,6.664,6.664,5.922,,95.326197182,,,,6.664,5.922,94.9311830122,57.5510825,,,2011
SWZ,"(2015,2020]",2017.5,9887.443359375,2.00199270248413,14.2071641981602,7.2959417779952,1.98731666666034,0.303891640726538,-0.487433057999476,1.79610848475433,51.8198947906494,53.9757061004639,49.6640853881836,50.7759056091309,40.4959926605225,61.0558166503906,52.8638820648193,67.4554176330566,38.2723484039307,6.29457105203158,85.8071395654956,42.4505697497438,43.3565698157518,1124976,1834786148.33413,2200009449.2021,1881015707.38187,2699406645.34088,1.93561410334836,-0.576722922650202,,-1.21001923084259,0.165725812315941,,,,,,,7.015,7.01,6.27,,94.929168139,,,,7.01,6.27,94.929168139,,,,2015.5
SXM,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
SXM,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
SXM,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
SXM,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
SXM,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
SXM,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
SXM,"(1985,1990]",1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
SXM,"(1990,1995]",1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
SXM,"(1995,2000]",1998,,,,,,,,,,,,,,,,,,,,,,30947.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996
SXM,"(2000,2005]",2003,956.389587402344,,14.9867355823517,29.3993288738106,3.38097184666268,-3.42556177740312,,,,,,,,,,,,,,,,31669.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001
SXM,"(2005,2010]",2008,1104.39733886719,,13.7488561868668,33.8537351166432,3.52141547115392,-3.42256012570641,1.89588083980763,0.361291771655825,,,,,,,,,,2.32226856582368,,,,33902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006
SXM,"(2010,2015]",2013,745.214825439453,,29.1808764636517,20.5180078207126,2.87835851331672,-3.31432604423817,-7.19539708447305,3.1374534665693,,,,,,,,,,2.66907365611944,226.178770473037,115.473803465277,110.70496700776,36238.4,,,,,,,3064941.42157536,,,,,,7382.214,268.888,7651.102,,,,,,,,,,,,,,,2011
SXM,"(2015,2020]",2017.5,665.542419433594,,28.6478698253632,16.6957283766348,2.8080846724679,-3.2231993315187,23.8073894018883,1.73720768334376,,,,,,,,,,1.15184638268384,204.046546309189,100.51746659992,103.529079709269,40399,,,,,,,,,,,,,9130.75,459.983333333333,9590.73333333333,,,,,,,,,,,,,,,2015.5
SYC,"(1955,1960]",1960,224.758438110352,,13.0418211221695,5.57417010563303,1.7181434462893,-3.21087250819577,,,,,,,,,,,,,,,,41700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
SYC,"(1960,1965]",1963,260.40641784668,,17.6636075973511,5.92564699963596,1.77762721412157,-3.1271361874011,1.1689617001265,2.74244643397272,,,,,,,,,,,,,,45185.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
SYC,"(1965,1970]",1968,320.272204589844,,26.4875119924545,6.42777210614115,1.85354513274557,-3.00373540523619,5.58627783928878,2.48466722789362,53.7036552429199,68.3852691650391,39.0220527648926,55.7549171447754,69.6456069946289,41.8642311096191,51.6524124145508,67.1249465942383,36.1798820495606,,,,,51141.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
SYC,"(1970,1975]",1973,771.925463867188,,31.9278156757355,13.6200656905117,2.61098068645914,-2.87197533399262,2.39343920537856,2.58498663883852,55.6396980285645,72.2573547363281,39.0220527648926,59.6270027160645,77.389778137207,41.8642311096191,51.6524124145508,67.1249465942383,36.1798820495606,19.3632246344057,,,,56969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
SYC,"(1975,1980]",1978,1080.81569824219,,35.5124807357788,16.9342630136726,2.82036441441462,-2.75278474105602,9.47336593685264,2.13223205581348,55.7565299987793,72.6465896606445,38.8664772033691,60.0673263549805,78.5064529418945,41.6282028198242,51.4457443237305,66.7867340087891,36.1047576904297,13.5325726235628,87.0927699962916,16.8133031504469,70.2794668458447,62077.4,15593966.863446,,65198913.6726365,,1.98022767180687,-0.111478833571754,150963.39227867,,,54.5,0,170.5,1249.39,248.57,1497.96,,,,,,,,,,,,169.3059,,,1976
SYC,"(1980,1985]",1983,849.65654296875,,46.7058688402176,12.3612106583452,2.51317088992751,-2.67759952226481,-3.11696157840974,1.04100441120608,51.8170059204102,65.7375640869141,37.8964469909668,59.4660079956055,78.0943756103516,40.8376449584961,44.1679992675781,53.3807540893555,34.955248260498,4.12907893658235,74.2840580411412,13.7575375277669,60.5265205133743,64548.8,21281586.9377386,,93072066.535066,,1.78933580303528,-0.191626654348719,273745.648466235,2.34670782089233,1,118.4,0,231.2,1636.016,482.962,2118.978,,,,,,,,,,,,211.18716,,,1981
SYC,"(1985,1990]",1988,1059.56411132812,,45.4444402456284,15.0989523114047,2.70641255040669,-2.6570512174296,6.10290822513033,0.224408793028266,50.5925933837891,64.1280281066895,37.0571594238281,56.3468368530273,74.047314453125,38.6463584899902,44.8383522033691,54.2087417602539,35.4679626464844,2.02777020617332,62.4696458130179,11.1050508574543,51.3645949555636,68316,32630283.1073084,,145766030.3504,,1.98250923216164,-0.266114445074062,384480.360966003,2.34670782089233,1,222.4,0,461.4,2652.068,849.828,3501.896,,,,,,,,,,,,249.61468,,,1986
SYC,"(1990,1995]",1993,1346.74436035156,,45.3354275226593,18.1615138433402,2.89758376212115,-2.60260275111903,0.621337868360774,1.65141468508532,50.2584442138672,61.6274299621582,38.8894607543945,54.5591102600098,71.731657409668,37.3865623474121,45.9577812194824,51.5232040405274,40.3923599243164,1.62204525561457,56.8815780033276,11.1532872518192,45.7282907515084,72592.8,50349178.9964058,,208211296.874477,,1.76702700305271,-0.395004707641066,459753.316209174,1.62290306091308,0.830222678184509,340.8,0,636,3655.952,1020.718,4676.67,,,,,,,,,,,,219.32778,,,1991
SYC,"(1995,2000]",1998,1540.66049804688,,53.1462889909744,19.4178250643743,2.96531602383484,-2.53457329182117,3.15268915548646,1.1274169580536,57.0603324890137,69.7812316894531,44.3394264221191,62.6135223388672,83.4104034423828,41.816641998291,51.5071395874023,56.1520645141602,46.8622116088867,2.94274584212705,103.388426471472,33.3440322434277,70.0443942280442,78824.6,196850359.270017,,407886149.911338,,2.35565280102138,-0.209861076040207,641802.846211223,0.884063005447388,0.65691864490509,585.4,0,953.4,5597.168,1505.708,7102.876,,,,,73.08006059,,,,,,73.08006059,258.56882,,,1996
SYC,"(2000,2005]",2003,1496.64658203125,,44.8673176765442,17.4640811490469,2.85560910484473,-2.45628476181953,-2.42700762159054,1.78888369905388,64.3409660339356,77.5091903686523,51.1727485656738,69.7426284790039,85.2520004272461,54.233251953125,58.9393127441406,69.7663780212402,48.1122459411621,2.84233350750006,171.985016904465,80.5705528264934,91.4144640779718,82607.8,606528261.825144,,690907800.671104,,2.99950847254427,-0.100238282437036,900907.983672058,0.61029802560806,0.592703688144684,882.2,0,1551.6,7970.562,1867.344,9837.906,,,,,67.434178915,,,,,,67.434178915,300.21366,,,2001
SYC,"(2005,2010]",2008,1702.58815917969,,29.5428496599197,18.7992396997342,2.92234929267943,-2.40117990816871,10.8222693341183,0.59088661502857,69.6679992675781,84.3177047729492,55.0182968139649,74.0323287963867,88.9998077392578,59.064852142334,65.3036743164063,79.6356079101563,50.9717445373535,14.2563390170044,201.551841914456,95.6357236059413,105.916118308514,86731.4,919959036.180439,909788635.873979,1019053127.86117,1048325079.96487,2.82024817839679,0.0515965732878869,994249.343255115,1.28284207582474,0.750457179546356,1495.6,3,3375.6,14550.532,2540.368,17090.9,,,,,68.675654075,47.85,50,30.9,,,73.37966058215,563.28126,,,2006
SYC,"(2010,2015]",2013,2217.0486328125,,27.6237684488297,23.8828456862668,3.16885605799704,-2.37759389180911,7.41746558232679,0.504923213425794,75.4258590698242,88.6288070678711,62.2229080200195,78.3688674926758,88.9036880493164,67.8340446472168,72.4828475952149,88.353923034668,56.6117729187012,3.88727109638668,192.183287861287,91.0026754911608,101.180612370127,90094.2,1115801319.11073,,1234063778.30965,,3.29618577253149,0.110743243797206,1213246.45844268,2.34670782089233,1,1935,9,4439,25294.9,3072.72,28367.62,8.09333333333333,8.09,7.36333333333333,,96.263992111,54.56,47,35.52,8.09,7.36333333333333,89.68121638075,646.806775,,,2011
SYC,"(2015,2020]",2017.5,2663.7763671875,,23.6908368766308,28.1827661495209,3.32893229471766,-2.35934427352122,10.4982853907285,0.5279166042504,76.001636505127,89.005615234375,62.9976692199707,78.1707649230957,90.7812194824219,65.5603046417236,73.83251953125,87.2300109863281,60.4350280761719,1.84807740994123,184.909481721213,85.869740948258,99.0397407729553,95760.6666666667,1295666565.22703,,1494919062.99682,,3.66777465382731,0.0498440180994504,,2.34670782089233,1,,,,31103.6033333333,3172.24,34275.8433333333,7.525,7.525,6.325,,95.337317702,61.75,55,83.725,7.525,6.325,95.337317702,,,,2015.5
SYR,"(1955,1960]",1960,10994.431640625,1.22565937042236,16.2790060043335,2.3903307643431,0.871431751490335,1.52595717864959,,,,,,,,,,,,5.11890951276098,49.1565930599862,21.3570047213854,27.7995883386008,4573512,183179975.970817,,238438301.170782,,,,,,,,,,,,,,,,,,,,,,,,,68.75,87.5,1960
SYR,"(1960,1965]",1963,14630.14609375,1.25535440444946,17.7676621079445,2.87639010841256,1.05142541094997,1.62273193680385,4.84418021379948,3.22582699346662,,,,,,,,,,0.309398714682962,38.6148078632128,18.3418004539205,20.2730074092922,5041087.4,221340196.746056,,242663623.454045,,,,,,,,,,,,,,,,,,,,,,,,,46.25,65,1961
SYR,"(1965,1970]",1968,18008.87265625,1.30631546974182,18.1661829352379,3.01077627465525,1.09847114726659,1.78402341970121,1.31943383081415,3.22582991762702,19.5681896209717,21.6249504089355,17.5114345550537,26.8404636383057,31.7356433868408,21.9452857971191,12.2959203720093,11.5142545700073,13.0775852203369,3.1490685204659,38.318359292576,17.1538158254612,21.1645434671149,5943881,311478668.91392,,383521551.686306,,,,,-1.91655135154724,0,0,0,337,,,,2.68,,,,,,,,,,,14.33949,37.5,75,1966
SYR,"(1970,1975]",1973,29680.25390625,1.37891411781311,18.3140102028847,4.18742437233167,1.42211113304926,1.95122224120674,9.17217146675382,3.42227162034916,20.4912506103516,22.7399578094482,18.2425472259521,26.4498210906982,30.9543598175049,21.9452857971191,14.5326837539673,14.5255565643311,14.5398113250732,11.0121389731652,49.5102886302729,21.0600077956041,28.4502808346688,7045548,904020369.777758,,1263968385.4988,,,,,-1.63393850326538,0.0662903249263764,0,0,917.6,,,,3.64,,,,,,,,,,,13.7071344,37.5,65,1971
